response_id,campaign_id,customer_id,response_date,channel,outcome,converted,conversion_value_thb
CRS00000326,CMP0015,CUS0003622,2025-04-08,Branch,Not Interested,False,0.0
CRS00000327,CMP0024,CUS0007975,2025-11-01,SMS,No Response,False,0.0
CRS00000328,CMP0027,CUS0000054,2026-03-17,LINE OA,Not Interested,False,0.0
CRS00000329,CMP0017,CUS0001974,2025-02-28,SMS,Converted,True,96590.72
CRS00000330,CMP0005,CUS0005480,2024-07-14,Email,Opted Out,False,0.0
CRS00000331,CMP0022,CUS0005157,2024-12-25,SMS,No Response,False,0.0
CRS00000332,CMP0021,CUS0009608,2026-02-17,Mobile App,No Response,False,0.0
CRS00000333,CMP0009,CUS0001586,2024-11-12,Branch,No Response,False,0.0
CRS00000334,CMP0024,CUS0001958,2025-08-17,Branch,Converted,True,109478.35
CRS00000335,CMP0029,CUS0006799,2024-01-31,Email,Interested,False,0.0
CRS00000336,CMP0017,CUS0001258,2026-04-13,LINE OA,No Response,False,0.0
CRS00000337,CMP0022,CUS0004628,2024-06-18,SMS,Interested,False,0.0
CRS00000338,CMP0002,CUS0003813,2024-12-16,Mobile App,Interested,False,0.0
CRS00000339,CMP0016,CUS0003186,2024-01-15,Outbound Call,No Response,False,0.0
CRS00000340,CMP0026,CUS0004523,2025-08-23,Branch,Interested,False,0.0
CRS00000341,CMP0030,CUS0005985,2024-05-27,LINE OA,Opted Out,False,0.0
CRS00000342,CMP0030,CUS0008040,2025-10-14,Outbound Call,Interested,False,0.0
CRS00000343,CMP0022,CUS0008655,2024-04-26,SMS,No Response,False,0.0
CRS00000344,CMP0006,CUS0005561,2025-11-11,Mobile App,Not Interested,False,0.0
CRS00000345,CMP0026,CUS0004884,2024-07-10,LINE OA,Not Interested,False,0.0
CRS00000346,CMP0002,CUS0009527,2024-05-09,SMS,Interested,False,0.0
CRS00000347,CMP0009,CUS0009706,2025-04-19,Outbound Call,Interested,False,0.0
CRS00000348,CMP0003,CUS0003275,2025-04-01,Branch,Interested,False,0.0
CRS00000349,CMP0023,CUS0004293,2025-01-09,Outbound Call,Not Interested,False,0.0
CRS00000350,CMP0021,CUS0006252,2024-05-24,Mobile App,Interested,False,0.0
CRS00000351,CMP0006,CUS0004519,2024-12-18,Email,No Response,False,0.0
CRS00000352,CMP0030,CUS0005293,2025-10-27,Mobile App,No Response,False,0.0
CRS00000353,CMP0006,CUS0003719,2025-11-21,LINE OA,No Response,False,0.0
CRS00000354,CMP0029,CUS0000723,2026-04-26,Branch,Converted,True,102625.26
CRS00000355,CMP0004,CUS0001670,2025-04-19,SMS,Interested,False,0.0
CRS00000356,CMP0026,CUS0000746,2025-12-11,Outbound Call,Interested,False,0.0
CRS00000357,CMP0017,CUS0000924,2024-12-11,Outbound Call,Converted,True,8356.02
CRS00000358,CMP0020,CUS0006152,2025-01-01,LINE OA,Interested,False,0.0
CRS00000359,CMP0023,CUS0007997,2025-08-18,Outbound Call,Opted Out,False,0.0
CRS00000360,CMP0021,CUS0009749,2025-10-24,SMS,No Response,False,0.0
CRS00000361,CMP0027,CUS0008516,2025-12-19,Email,Interested,False,0.0
CRS00000362,CMP0028,CUS0004928,2025-09-05,Mobile App,Interested,False,0.0
CRS00000363,CMP0012,CUS0003773,2024-12-05,SMS,Interested,False,0.0
CRS00000364,CMP0003,CUS0006629,2026-01-09,Branch,Not Interested,False,0.0
CRS00000365,CMP0024,CUS0002469,2024-10-10,Branch,No Response,False,0.0
CRS00000366,CMP0006,CUS0005158,2025-12-03,Branch,No Response,False,0.0
CRS00000367,CMP0020,CUS0000525,2024-07-08,Outbound Call,Opted Out,False,0.0
CRS00000368,CMP0007,CUS0007314,2025-12-26,Branch,No Response,False,0.0
CRS00000369,CMP0012,CUS0004445,2025-07-25,LINE OA,Interested,False,0.0
CRS00000370,CMP0005,CUS0005084,2024-09-16,LINE OA,Interested,False,0.0
CRS00000371,CMP0028,CUS0009083,2025-04-16,SMS,Interested,False,0.0
CRS00000372,CMP0014,CUS0002359,2024-12-24,Outbound Call,Not Interested,False,0.0
CRS00000373,CMP0012,CUS0004932,2025-03-22,Mobile App,Converted,True,157746.4
CRS00000374,CMP0004,CUS0003649,2024-04-30,Email,Opted Out,False,0.0
CRS00000375,CMP0014,CUS0006254,2024-09-05,Outbound Call,Not Interested,False,0.0
CRS00000376,CMP0025,CUS0006725,2026-03-13,LINE OA,Opted Out,False,0.0
CRS00000377,CMP0006,CUS0005456,2025-06-26,Branch,No Response,False,0.0
CRS00000378,CMP0008,CUS0005421,2024-09-22,Branch,Opted Out,False,0.0
CRS00000379,CMP0021,CUS0001966,2024-05-31,Outbound Call,Interested,False,0.0
CRS00000380,CMP0010,CUS0007099,2024-06-23,Branch,No Response,False,0.0
CRS00000381,CMP0025,CUS0000874,2024-04-08,LINE OA,Not Interested,False,0.0
CRS00000382,CMP0025,CUS0004583,2025-05-07,LINE OA,Interested,False,0.0
CRS00000383,CMP0026,CUS0000557,2026-04-02,Branch,Not Interested,False,0.0
CRS00000384,CMP0016,CUS0008702,2025-04-07,Branch,Interested,False,0.0
CRS00000385,CMP0017,CUS0000816,2025-08-31,Branch,No Response,False,0.0
CRS00000386,CMP0030,CUS0003637,2024-07-29,LINE OA,Not Interested,False,0.0
CRS00000387,CMP0016,CUS0004104,2024-04-04,Outbound Call,Converted,True,18772.99
CRS00000388,CMP0007,CUS0009304,2024-04-12,Outbound Call,No Response,False,0.0
CRS00000389,CMP0017,CUS0000929,2025-07-27,Mobile App,No Response,False,0.0
CRS00000390,CMP0019,CUS0005777,2025-01-05,Mobile App,Interested,False,0.0
CRS00000391,CMP0030,CUS0001164,2024-07-26,Mobile App,No Response,False,0.0
CRS00000392,CMP0017,CUS0004422,2026-03-02,Outbound Call,No Response,False,0.0
CRS00000393,CMP0018,CUS0006642,2024-05-16,Mobile App,Interested,False,0.0
CRS00000394,CMP0010,CUS0001900,2024-10-08,Mobile App,Interested,False,0.0
CRS00000395,CMP0022,CUS0002358,2025-11-04,LINE OA,Interested,False,0.0
CRS00000396,CMP0027,CUS0002521,2025-05-14,Branch,Converted,True,94827.22
CRS00000397,CMP0021,CUS0002539,2024-01-16,LINE OA,Converted,True,33682.54
CRS00000398,CMP0007,CUS0004008,2025-05-19,LINE OA,Interested,False,0.0
CRS00000399,CMP0020,CUS0006948,2024-08-14,Mobile App,Interested,False,0.0
CRS00000400,CMP0009,CUS0009159,2025-08-26,Mobile App,Interested,False,0.0
CRS00000401,CMP0018,CUS0001223,2025-04-16,Mobile App,No Response,False,0.0
CRS00000402,CMP0024,CUS0009773,2025-05-08,Outbound Call,Converted,True,171783.66
CRS00000403,CMP0018,CUS0000303,2025-12-02,Mobile App,Opted Out,False,0.0
CRS00000404,CMP0023,CUS0009214,2025-09-20,SMS,Interested,False,0.0
CRS00000405,CMP0020,CUS0005312,2024-06-20,Mobile App,Not Interested,False,0.0
CRS00000406,CMP0003,CUS0000872,2025-08-27,Email,No Response,False,0.0
CRS00000407,CMP0013,CUS0000861,2025-03-25,LINE OA,No Response,False,0.0
CRS00000408,CMP0017,CUS0001943,2025-02-22,Outbound Call,Interested,False,0.0
CRS00000409,CMP0004,CUS0002043,2024-04-24,LINE OA,No Response,False,0.0
CRS00000410,CMP0024,CUS0005181,2024-01-18,Email,Converted,True,45392.28
CRS00000411,CMP0001,CUS0005062,2024-08-09,Email,Not Interested,False,0.0
CRS00000412,CMP0016,CUS0005609,2024-02-28,Email,No Response,False,0.0
CRS00000413,CMP0002,CUS0001196,2025-06-01,SMS,No Response,False,0.0
CRS00000414,CMP0012,CUS0008098,2025-12-18,Mobile App,Not Interested,False,0.0
CRS00000415,CMP0009,CUS0004512,2026-04-11,Mobile App,No Response,False,0.0
CRS00000416,CMP0024,CUS0000456,2025-07-12,Outbound Call,Not Interested,False,0.0
CRS00000417,CMP0020,CUS0008804,2025-06-07,SMS,No Response,False,0.0
CRS00000418,CMP0006,CUS0003264,2024-01-05,Outbound Call,No Response,False,0.0
CRS00000419,CMP0027,CUS0008507,2024-09-23,Mobile App,No Response,False,0.0
CRS00000420,CMP0010,CUS0005043,2026-04-04,Branch,Opted Out,False,0.0
CRS00000421,CMP0010,CUS0000152,2025-11-14,Mobile App,No Response,False,0.0
CRS00000422,CMP0012,CUS0008113,2025-12-01,Mobile App,Interested,False,0.0
CRS00000423,CMP0020,CUS0006813,2025-11-15,LINE OA,Not Interested,False,0.0
CRS00000424,CMP0014,CUS0000013,2025-12-14,Email,No Response,False,0.0
CRS00000425,CMP0023,CUS0003685,2024-01-03,Email,No Response,False,0.0
CRS00000426,CMP0025,CUS0001633,2025-08-27,Outbound Call,Interested,False,0.0
CRS00000427,CMP0028,CUS0009215,2025-06-06,Email,No Response,False,0.0
CRS00000428,CMP0019,CUS0006244,2025-03-21,Branch,Converted,True,123022.8
CRS00000429,CMP0019,CUS0006846,2026-04-17,LINE OA,No Response,False,0.0
CRS00000430,CMP0030,CUS0008801,2024-07-27,Branch,Converted,True,155248.37
CRS00000431,CMP0018,CUS0002626,2025-06-14,Branch,No Response,False,0.0
CRS00000432,CMP0027,CUS0006820,2024-11-18,Email,No Response,False,0.0
CRS00000433,CMP0021,CUS0000739,2025-06-09,LINE OA,Converted,True,13987.24
CRS00000434,CMP0028,CUS0002481,2024-03-13,Email,No Response,False,0.0
CRS00000435,CMP0022,CUS0007891,2025-08-28,Email,No Response,False,0.0
CRS00000436,CMP0017,CUS0002867,2025-10-19,Branch,Not Interested,False,0.0
CRS00000437,CMP0010,CUS0003199,2025-03-16,Outbound Call,No Response,False,0.0
CRS00000438,CMP0014,CUS0002610,2024-01-23,LINE OA,No Response,False,0.0
CRS00000439,CMP0022,CUS0007332,2024-02-10,LINE OA,Not Interested,False,0.0
CRS00000440,CMP0030,CUS0005102,2025-09-10,Email,Interested,False,0.0
CRS00000441,CMP0001,CUS0009188,2024-03-09,Branch,No Response,False,0.0
CRS00000442,CMP0004,CUS0006708,2024-10-27,Branch,No Response,False,0.0
CRS00000443,CMP0017,CUS0007464,2024-08-25,SMS,Not Interested,False,0.0
CRS00000444,CMP0012,CUS0006786,2025-04-11,SMS,No Response,False,0.0
CRS00000445,CMP0008,CUS0003124,2024-12-20,LINE OA,Not Interested,False,0.0
CRS00000446,CMP0027,CUS0004767,2025-09-06,Branch,Interested,False,0.0
CRS00000447,CMP0020,CUS0003914,2024-08-06,Email,Interested,False,0.0
CRS00000448,CMP0019,CUS0005633,2024-06-14,Mobile App,Not Interested,False,0.0
CRS00000449,CMP0030,CUS0003687,2025-09-21,Branch,Not Interested,False,0.0
CRS00000450,CMP0022,CUS0002503,2024-09-07,Mobile App,Converted,True,16767.39
CRS00000451,CMP0018,CUS0009841,2024-12-20,Email,No Response,False,0.0
CRS00000452,CMP0019,CUS0003732,2025-02-03,Mobile App,Not Interested,False,0.0
CRS00000453,CMP0020,CUS0009180,2024-11-27,Branch,Converted,True,119433.64
CRS00000454,CMP0015,CUS0002340,2024-11-02,LINE OA,Interested,False,0.0
CRS00000455,CMP0006,CUS0007771,2025-03-09,Outbound Call,Interested,False,0.0
CRS00000456,CMP0004,CUS0007350,2024-01-03,Mobile App,Interested,False,0.0
CRS00000457,CMP0018,CUS0004927,2025-06-24,Branch,Interested,False,0.0
CRS00000458,CMP0029,CUS0004251,2024-08-21,LINE OA,Converted,True,163140.62
CRS00000459,CMP0027,CUS0004237,2025-07-04,Outbound Call,No Response,False,0.0
CRS00000460,CMP0024,CUS0009018,2026-01-12,LINE OA,Converted,True,14890.62
CRS00000461,CMP0007,CUS0001089,2025-06-12,SMS,Interested,False,0.0
CRS00000462,CMP0008,CUS0000553,2024-06-20,Mobile App,Opted Out,False,0.0
CRS00000463,CMP0016,CUS0003610,2024-12-03,Email,No Response,False,0.0
CRS00000464,CMP0003,CUS0002507,2024-06-11,Email,Not Interested,False,0.0
CRS00000465,CMP0019,CUS0006338,2025-03-25,Mobile App,No Response,False,0.0
CRS00000466,CMP0008,CUS0001123,2024-02-12,LINE OA,No Response,False,0.0
CRS00000467,CMP0025,CUS0007530,2025-01-18,Outbound Call,No Response,False,0.0
CRS00000468,CMP0025,CUS0006616,2026-02-21,LINE OA,Converted,True,74116.92
CRS00000469,CMP0006,CUS0003680,2024-11-18,LINE OA,No Response,False,0.0
CRS00000470,CMP0006,CUS0005274,2024-04-08,Email,No Response,False,0.0
CRS00000471,CMP0026,CUS0007527,2024-03-16,Branch,No Response,False,0.0
CRS00000472,CMP0027,CUS0007466,2025-11-09,SMS,Converted,True,164241.15
CRS00000473,CMP0007,CUS0008384,2026-03-15,Branch,No Response,False,0.0
CRS00000474,CMP0010,CUS0008140,2025-04-11,Mobile App,No Response,False,0.0
CRS00000475,CMP0009,CUS0003681,2026-01-10,LINE OA,Opted Out,False,0.0
CRS00000476,CMP0016,CUS0006830,2024-03-04,LINE OA,Converted,True,19286.98
CRS00000477,CMP0028,CUS0003158,2025-09-23,Email,Not Interested,False,0.0
CRS00000478,CMP0005,CUS0007117,2025-06-13,Email,No Response,False,0.0
CRS00000479,CMP0004,CUS0008711,2025-10-07,Mobile App,No Response,False,0.0
CRS00000480,CMP0018,CUS0000295,2024-05-18,Email,Interested,False,0.0
CRS00000481,CMP0020,CUS0003871,2024-03-26,Mobile App,No Response,False,0.0
CRS00000482,CMP0030,CUS0008557,2024-12-27,Email,Interested,False,0.0
CRS00000483,CMP0010,CUS0003407,2024-05-02,Mobile App,No Response,False,0.0
CRS00000484,CMP0009,CUS0003153,2025-03-11,SMS,No Response,False,0.0
CRS00000485,CMP0024,CUS0000303,2024-07-21,Outbound Call,Interested,False,0.0
CRS00000486,CMP0010,CUS0000118,2024-08-16,Email,Not Interested,False,0.0
CRS00000487,CMP0028,CUS0001690,2025-08-21,SMS,Not Interested,False,0.0
CRS00000488,CMP0006,CUS0008890,2024-03-06,SMS,Not Interested,False,0.0
CRS00000489,CMP0005,CUS0008007,2024-04-01,Branch,No Response,False,0.0
CRS00000490,CMP0011,CUS0008897,2025-03-24,Outbound Call,No Response,False,0.0
CRS00000491,CMP0022,CUS0002938,2024-01-23,Branch,Interested,False,0.0
CRS00000492,CMP0018,CUS0001525,2025-06-19,Branch,Opted Out,False,0.0
CRS00000493,CMP0009,CUS0003529,2024-01-15,LINE OA,No Response,False,0.0
CRS00000494,CMP0011,CUS0002807,2025-08-08,Mobile App,Not Interested,False,0.0
CRS00000495,CMP0018,CUS0003111,2024-04-01,LINE OA,Not Interested,False,0.0
CRS00000496,CMP0018,CUS0002263,2024-12-13,LINE OA,Not Interested,False,0.0
CRS00000497,CMP0001,CUS0009696,2025-01-29,Mobile App,Not Interested,False,0.0
CRS00000498,CMP0015,CUS0006925,2024-07-02,Branch,Opted Out,False,0.0
CRS00000499,CMP0009,CUS0007416,2025-10-20,Outbound Call,Not Interested,False,0.0
CRS00000500,CMP0004,CUS0003282,2025-04-27,Outbound Call,No Response,False,0.0
CRS00000501,CMP0008,CUS0005870,2025-07-24,LINE OA,Converted,True,98169.49
CRS00000502,CMP0001,CUS0006280,2024-03-22,SMS,Opted Out,False,0.0
CRS00000503,CMP0011,CUS0000443,2025-07-25,Branch,Interested,False,0.0
CRS00000504,CMP0004,CUS0007875,2026-04-15,Email,No Response,False,0.0
CRS00000505,CMP0010,CUS0009106,2024-03-12,Mobile App,Not Interested,False,0.0
CRS00000506,CMP0018,CUS0002963,2024-06-07,Mobile App,Interested,False,0.0
CRS00000507,CMP0012,CUS0006804,2025-11-26,SMS,Not Interested,False,0.0
CRS00000508,CMP0020,CUS0008195,2024-01-30,Mobile App,No Response,False,0.0
CRS00000509,CMP0025,CUS0009345,2025-08-01,SMS,Interested,False,0.0
CRS00000510,CMP0018,CUS0009415,2024-09-16,Mobile App,No Response,False,0.0
CRS00000511,CMP0017,CUS0009314,2025-05-30,Branch,Interested,False,0.0
CRS00000512,CMP0030,CUS0003868,2025-10-05,Branch,Not Interested,False,0.0
CRS00000513,CMP0030,CUS0000836,2025-01-14,SMS,No Response,False,0.0
CRS00000514,CMP0018,CUS0004190,2024-10-14,Outbound Call,Not Interested,False,0.0
CRS00000515,CMP0015,CUS0001010,2024-01-08,Outbound Call,Interested,False,0.0
CRS00000516,CMP0007,CUS0003393,2026-02-24,Branch,Interested,False,0.0
CRS00000517,CMP0018,CUS0002488,2026-03-31,Mobile App,No Response,False,0.0
CRS00000518,CMP0004,CUS0002253,2025-11-15,SMS,No Response,False,0.0
CRS00000519,CMP0011,CUS0004985,2024-05-01,SMS,No Response,False,0.0
CRS00000520,CMP0022,CUS0000062,2025-01-05,LINE OA,No Response,False,0.0
CRS00000521,CMP0022,CUS0003417,2024-04-27,Mobile App,Interested,False,0.0
CRS00000522,CMP0003,CUS0004719,2025-08-29,SMS,Converted,True,91779.12
CRS00000523,CMP0009,CUS0003000,2024-09-04,LINE OA,No Response,False,0.0
CRS00000524,CMP0021,CUS0007433,2024-08-31,Mobile App,Not Interested,False,0.0
CRS00000525,CMP0007,CUS0005018,2024-07-07,LINE OA,No Response,False,0.0
CRS00000526,CMP0005,CUS0005497,2024-01-14,Outbound Call,Not Interested,False,0.0
CRS00000527,CMP0017,CUS0006093,2025-11-07,Outbound Call,Converted,True,166821.98
CRS00000528,CMP0022,CUS0000675,2024-03-25,Outbound Call,Converted,True,161124.37
CRS00000529,CMP0016,CUS0007123,2024-02-02,Branch,No Response,False,0.0
CRS00000530,CMP0013,CUS0004015,2024-07-11,Email,Not Interested,False,0.0
CRS00000531,CMP0013,CUS0000062,2026-02-08,Outbound Call,No Response,False,0.0
CRS00000532,CMP0022,CUS0003933,2024-08-23,Outbound Call,No Response,False,0.0
CRS00000533,CMP0017,CUS0007254,2024-08-15,Email,No Response,False,0.0
CRS00000534,CMP0007,CUS0006215,2026-03-09,LINE OA,No Response,False,0.0
CRS00000535,CMP0001,CUS0001072,2025-10-10,Email,Interested,False,0.0
CRS00000536,CMP0016,CUS0003231,2024-02-29,Email,Converted,True,28573.71
CRS00000537,CMP0002,CUS0007681,2024-01-09,LINE OA,No Response,False,0.0
CRS00000538,CMP0006,CUS0009127,2024-02-09,LINE OA,Not Interested,False,0.0
CRS00000539,CMP0006,CUS0008575,2025-03-09,LINE OA,Interested,False,0.0
CRS00000540,CMP0020,CUS0003616,2025-10-20,LINE OA,Interested,False,0.0
CRS00000541,CMP0004,CUS0000639,2025-08-14,Email,Interested,False,0.0
CRS00000542,CMP0013,CUS0006671,2024-11-09,Branch,Converted,True,195547.72
CRS00000543,CMP0018,CUS0002835,2025-06-22,Email,Interested,False,0.0
CRS00000544,CMP0008,CUS0002002,2026-04-27,Outbound Call,Opted Out,False,0.0
CRS00000545,CMP0004,CUS0006589,2024-07-18,LINE OA,Not Interested,False,0.0
CRS00000546,CMP0017,CUS0009071,2024-01-31,Mobile App,No Response,False,0.0
CRS00000547,CMP0003,CUS0006550,2024-01-13,SMS,No Response,False,0.0
CRS00000548,CMP0010,CUS0001912,2025-06-07,Email,Converted,True,1116.72
CRS00000549,CMP0030,CUS0004952,2025-12-19,Email,No Response,False,0.0
CRS00000550,CMP0028,CUS0005019,2024-02-29,Mobile App,No Response,False,0.0
CRS00000551,CMP0020,CUS0009625,2026-04-28,Email,Interested,False,0.0
CRS00000552,CMP0024,CUS0000224,2025-11-12,LINE OA,Converted,True,75924.27
CRS00000553,CMP0015,CUS0004846,2025-07-03,SMS,No Response,False,0.0
CRS00000554,CMP0025,CUS0005348,2025-06-07,Outbound Call,No Response,False,0.0
CRS00000555,CMP0007,CUS0007964,2024-11-23,Email,No Response,False,0.0
CRS00000556,CMP0018,CUS0002479,2024-03-04,Branch,No Response,False,0.0
CRS00000557,CMP0014,CUS0006508,2024-08-10,Mobile App,No Response,False,0.0
CRS00000558,CMP0009,CUS0004213,2026-04-18,Outbound Call,Opted Out,False,0.0
CRS00000559,CMP0022,CUS0006154,2025-03-01,SMS,Interested,False,0.0
CRS00000560,CMP0027,CUS0009614,2025-09-08,Mobile App,Opted Out,False,0.0
CRS00000561,CMP0022,CUS0002401,2025-02-05,Branch,No Response,False,0.0
CRS00000562,CMP0017,CUS0004168,2025-06-10,Branch,No Response,False,0.0
CRS00000563,CMP0011,CUS0001170,2025-11-18,SMS,Opted Out,False,0.0
CRS00000564,CMP0014,CUS0002513,2025-10-22,LINE OA,Interested,False,0.0
CRS00000565,CMP0013,CUS0004086,2025-07-14,LINE OA,Interested,False,0.0
CRS00000566,CMP0017,CUS0007477,2025-09-08,Branch,Opted Out,False,0.0
CRS00000567,CMP0019,CUS0001686,2026-01-14,LINE OA,Interested,False,0.0
CRS00000568,CMP0010,CUS0000816,2024-07-09,SMS,Converted,True,40543.39
CRS00000569,CMP0029,CUS0004817,2026-03-09,Outbound Call,Opted Out,False,0.0
CRS00000570,CMP0020,CUS0003117,2024-04-08,Outbound Call,Interested,False,0.0
CRS00000571,CMP0011,CUS0005408,2024-06-28,LINE OA,Interested,False,0.0
CRS00000572,CMP0016,CUS0004619,2026-04-26,Email,Not Interested,False,0.0
CRS00000573,CMP0024,CUS0002473,2024-01-10,SMS,No Response,False,0.0
CRS00000574,CMP0028,CUS0000596,2026-01-27,Mobile App,Converted,True,178835.73
CRS00000575,CMP0009,CUS0001743,2025-04-24,Branch,Not Interested,False,0.0
CRS00000576,CMP0007,CUS0006238,2024-12-12,Email,No Response,False,0.0
CRS00000577,CMP0008,CUS0001169,2025-05-27,Outbound Call,No Response,False,0.0
CRS00000578,CMP0007,CUS0008549,2024-11-05,Email,Interested,False,0.0
CRS00000579,CMP0003,CUS0009439,2025-02-07,LINE OA,No Response,False,0.0
CRS00000580,CMP0009,CUS0009162,2024-08-01,Outbound Call,No Response,False,0.0
CRS00000581,CMP0008,CUS0000659,2024-05-01,LINE OA,Converted,True,113067.14
CRS00000582,CMP0025,CUS0004420,2026-02-11,Mobile App,Not Interested,False,0.0
CRS00000583,CMP0008,CUS0005246,2024-05-02,Outbound Call,Not Interested,False,0.0
CRS00000584,CMP0013,CUS0003901,2024-11-01,Outbound Call,No Response,False,0.0
CRS00000585,CMP0015,CUS0008800,2025-09-01,LINE OA,No Response,False,0.0
CRS00000586,CMP0017,CUS0003633,2024-01-01,Branch,No Response,False,0.0
CRS00000587,CMP0013,CUS0009554,2026-03-17,Email,No Response,False,0.0
CRS00000588,CMP0025,CUS0009113,2024-10-17,SMS,No Response,False,0.0
CRS00000589,CMP0029,CUS0001489,2025-03-14,Email,Not Interested,False,0.0
CRS00000590,CMP0017,CUS0006561,2024-07-08,Email,Interested,False,0.0
CRS00000591,CMP0015,CUS0002473,2024-12-02,LINE OA,No Response,False,0.0
CRS00000592,CMP0008,CUS0003761,2025-09-04,Email,Opted Out,False,0.0
CRS00000593,CMP0027,CUS0003458,2025-07-27,LINE OA,No Response,False,0.0
CRS00000594,CMP0001,CUS0005514,2026-02-24,Mobile App,Interested,False,0.0
CRS00000595,CMP0018,CUS0006128,2024-11-15,SMS,Interested,False,0.0
CRS00000596,CMP0015,CUS0004206,2026-04-09,Mobile App,No Response,False,0.0
CRS00000597,CMP0012,CUS0003564,2024-04-03,Email,No Response,False,0.0
CRS00000598,CMP0029,CUS0005250,2024-04-20,Branch,No Response,False,0.0
CRS00000599,CMP0026,CUS0004546,2025-12-09,Outbound Call,Not Interested,False,0.0
CRS00000600,CMP0023,CUS0002682,2025-12-11,Branch,Interested,False,0.0
CRS00000601,CMP0021,CUS0002625,2025-01-21,LINE OA,Opted Out,False,0.0
CRS00000602,CMP0003,CUS0006208,2025-03-18,SMS,Interested,False,0.0
CRS00000603,CMP0019,CUS0006389,2025-05-24,Outbound Call,Interested,False,0.0
CRS00000604,CMP0015,CUS0009821,2025-05-01,LINE OA,Not Interested,False,0.0
CRS00000605,CMP0030,CUS0009882,2024-07-14,Branch,Interested,False,0.0
CRS00000606,CMP0001,CUS0003974,2026-02-05,Outbound Call,No Response,False,0.0
CRS00000607,CMP0006,CUS0007016,2025-08-20,Email,Not Interested,False,0.0
CRS00000608,CMP0028,CUS0001232,2024-05-07,Email,Interested,False,0.0
CRS00000609,CMP0022,CUS0006446,2025-04-20,Mobile App,Opted Out,False,0.0
CRS00000610,CMP0022,CUS0002121,2025-04-12,Email,No Response,False,0.0
CRS00000611,CMP0005,CUS0003242,2025-04-06,Email,Converted,True,97754.47
CRS00000612,CMP0010,CUS0003447,2025-08-30,LINE OA,No Response,False,0.0
CRS00000613,CMP0026,CUS0005316,2025-01-11,Mobile App,No Response,False,0.0
CRS00000614,CMP0021,CUS0009034,2024-10-14,Outbound Call,No Response,False,0.0
CRS00000615,CMP0009,CUS0000468,2024-08-30,Mobile App,No Response,False,0.0
CRS00000616,CMP0012,CUS0004367,2025-04-22,LINE OA,No Response,False,0.0
