schedule_id,loan_id,installment_no,due_date,principal_due_thb,interest_due_thb,total_due_thb,paid
LRS00000358,LON0000016,22,2027-08-17,25948.04,11120.59,37068.63,False
LRS00000359,LON0000016,23,2027-09-16,25948.04,11120.59,37068.63,False
LRS00000360,LON0000016,24,2027-10-16,25948.04,11120.59,37068.63,False
LRS00000361,LON0000017,1,2025-10-07,79472.36,34059.58,113531.95,True
LRS00000362,LON0000017,2,2025-11-06,79472.36,34059.58,113531.95,True
LRS00000363,LON0000017,3,2025-12-06,79472.36,34059.58,113531.95,True
LRS00000364,LON0000017,4,2026-01-05,79472.36,34059.58,113531.95,True
LRS00000365,LON0000017,5,2026-02-04,79472.36,34059.58,113531.95,True
LRS00000366,LON0000017,6,2026-03-06,79472.36,34059.58,113531.95,True
LRS00000367,LON0000017,7,2026-04-05,79472.36,34059.58,113531.95,True
LRS00000368,LON0000017,8,2026-05-05,79472.36,34059.58,113531.95,False
LRS00000369,LON0000017,9,2026-06-04,79472.36,34059.58,113531.95,False
LRS00000370,LON0000017,10,2026-07-04,79472.36,34059.58,113531.95,False
LRS00000371,LON0000017,11,2026-08-03,79472.36,34059.58,113531.95,False
LRS00000372,LON0000017,12,2026-09-02,79472.36,34059.58,113531.95,False
LRS00000373,LON0000017,13,2026-10-02,79472.36,34059.58,113531.95,False
LRS00000374,LON0000017,14,2026-11-01,79472.36,34059.58,113531.95,False
LRS00000375,LON0000017,15,2026-12-01,79472.36,34059.58,113531.95,False
LRS00000376,LON0000017,16,2026-12-31,79472.36,34059.58,113531.95,False
LRS00000377,LON0000017,17,2027-01-30,79472.36,34059.58,113531.95,False
LRS00000378,LON0000017,18,2027-03-01,79472.36,34059.58,113531.95,False
LRS00000379,LON0000017,19,2027-03-31,79472.36,34059.58,113531.95,False
LRS00000380,LON0000017,20,2027-04-30,79472.36,34059.58,113531.95,False
LRS00000381,LON0000017,21,2027-05-30,79472.36,34059.58,113531.95,False
LRS00000382,LON0000017,22,2027-06-29,79472.36,34059.58,113531.95,False
LRS00000383,LON0000017,23,2027-07-29,79472.36,34059.58,113531.95,False
LRS00000384,LON0000017,24,2027-08-28,79472.36,34059.58,113531.95,False
LRS00000385,LON0000018,1,2023-02-01,126300.17,54128.64,180428.81,True
LRS00000386,LON0000018,2,2023-03-03,126300.17,54128.64,180428.81,True
LRS00000387,LON0000018,3,2023-04-02,126300.17,54128.64,180428.81,True
LRS00000388,LON0000018,4,2023-05-02,126300.17,54128.64,180428.81,True
LRS00000389,LON0000018,5,2023-06-01,126300.17,54128.64,180428.81,True
LRS00000390,LON0000018,6,2023-07-01,126300.17,54128.64,180428.81,True
LRS00000391,LON0000018,7,2023-07-31,126300.17,54128.64,180428.81,True
LRS00000392,LON0000018,8,2023-08-30,126300.17,54128.64,180428.81,True
LRS00000393,LON0000018,9,2023-09-29,126300.17,54128.64,180428.81,True
LRS00000394,LON0000018,10,2023-10-29,126300.17,54128.64,180428.81,True
LRS00000395,LON0000018,11,2023-11-28,126300.17,54128.64,180428.81,True
LRS00000396,LON0000018,12,2023-12-28,126300.17,54128.64,180428.81,True
LRS00000397,LON0000018,13,2024-01-27,126300.17,54128.64,180428.81,True
LRS00000398,LON0000018,14,2024-02-26,126300.17,54128.64,180428.81,True
LRS00000399,LON0000018,15,2024-03-27,126300.17,54128.64,180428.81,True
LRS00000400,LON0000018,16,2024-04-26,126300.17,54128.64,180428.81,True
LRS00000401,LON0000018,17,2024-05-26,126300.17,54128.64,180428.81,True
LRS00000402,LON0000018,18,2024-06-25,126300.17,54128.64,180428.81,True
LRS00000403,LON0000018,19,2024-07-25,126300.17,54128.64,180428.81,True
LRS00000404,LON0000018,20,2024-08-24,126300.17,54128.64,180428.81,False
LRS00000405,LON0000018,21,2024-09-23,126300.17,54128.64,180428.81,True
LRS00000406,LON0000018,22,2024-10-23,126300.17,54128.64,180428.81,True
LRS00000407,LON0000018,23,2024-11-22,126300.17,54128.64,180428.81,True
LRS00000408,LON0000018,24,2024-12-22,126300.17,54128.64,180428.81,True
LRS00000409,LON0000019,1,2020-03-18,27220.84,11666.08,38886.92,True
LRS00000410,LON0000019,2,2020-04-17,27220.84,11666.08,38886.92,True
LRS00000411,LON0000019,3,2020-05-17,27220.84,11666.08,38886.92,True
LRS00000412,LON0000019,4,2020-06-16,27220.84,11666.08,38886.92,True
LRS00000413,LON0000019,5,2020-07-16,27220.84,11666.08,38886.92,True
LRS00000414,LON0000019,6,2020-08-15,27220.84,11666.08,38886.92,True
LRS00000415,LON0000019,7,2020-09-14,27220.84,11666.08,38886.92,True
LRS00000416,LON0000019,8,2020-10-14,27220.84,11666.08,38886.92,True
LRS00000417,LON0000019,9,2020-11-13,27220.84,11666.08,38886.92,True
LRS00000418,LON0000019,10,2020-12-13,27220.84,11666.08,38886.92,True
LRS00000419,LON0000019,11,2021-01-12,27220.84,11666.08,38886.92,True
LRS00000420,LON0000019,12,2021-02-11,27220.84,11666.08,38886.92,True
LRS00000421,LON0000019,13,2021-03-13,27220.84,11666.08,38886.92,True
LRS00000422,LON0000019,14,2021-04-12,27220.84,11666.08,38886.92,True
LRS00000423,LON0000019,15,2021-05-12,27220.84,11666.08,38886.92,True
LRS00000424,LON0000019,16,2021-06-11,27220.84,11666.08,38886.92,True
LRS00000425,LON0000019,17,2021-07-11,27220.84,11666.08,38886.92,True
LRS00000426,LON0000019,18,2021-08-10,27220.84,11666.08,38886.92,True
LRS00000427,LON0000019,19,2021-09-09,27220.84,11666.08,38886.92,True
LRS00000428,LON0000019,20,2021-10-09,27220.84,11666.08,38886.92,True
LRS00000429,LON0000019,21,2021-11-08,27220.84,11666.08,38886.92,True
LRS00000430,LON0000019,22,2021-12-08,27220.84,11666.08,38886.92,True
LRS00000431,LON0000019,23,2022-01-07,27220.84,11666.08,38886.92,True
LRS00000432,LON0000019,24,2022-02-06,27220.84,11666.08,38886.92,True
LRS00000433,LON0000020,1,2020-05-05,145120.97,62194.7,207315.67,True
LRS00000434,LON0000020,2,2020-06-04,145120.97,62194.7,207315.67,True
LRS00000435,LON0000020,3,2020-07-04,145120.97,62194.7,207315.67,True
LRS00000436,LON0000020,4,2020-08-03,145120.97,62194.7,207315.67,True
LRS00000437,LON0000020,5,2020-09-02,145120.97,62194.7,207315.67,True
LRS00000438,LON0000020,6,2020-10-02,145120.97,62194.7,207315.67,True
LRS00000439,LON0000020,7,2020-11-01,145120.97,62194.7,207315.67,True
LRS00000440,LON0000020,8,2020-12-01,145120.97,62194.7,207315.67,True
LRS00000441,LON0000020,9,2020-12-31,145120.97,62194.7,207315.67,True
LRS00000442,LON0000020,10,2021-01-30,145120.97,62194.7,207315.67,True
LRS00000443,LON0000020,11,2021-03-01,145120.97,62194.7,207315.67,True
LRS00000444,LON0000020,12,2021-03-31,145120.97,62194.7,207315.67,True
LRS00000445,LON0000020,13,2021-04-30,145120.97,62194.7,207315.67,True
LRS00000446,LON0000020,14,2021-05-30,145120.97,62194.7,207315.67,True
LRS00000447,LON0000020,15,2021-06-29,145120.97,62194.7,207315.67,True
LRS00000448,LON0000020,16,2021-07-29,145120.97,62194.7,207315.67,True
LRS00000449,LON0000020,17,2021-08-28,145120.97,62194.7,207315.67,True
LRS00000450,LON0000020,18,2021-09-27,145120.97,62194.7,207315.67,True
LRS00000451,LON0000020,19,2021-10-27,145120.97,62194.7,207315.67,True
LRS00000452,LON0000020,20,2021-11-26,145120.97,62194.7,207315.67,True
LRS00000453,LON0000020,21,2021-12-26,145120.97,62194.7,207315.67,True
LRS00000454,LON0000020,22,2022-01-25,145120.97,62194.7,207315.67,True
LRS00000455,LON0000020,23,2022-02-24,145120.97,62194.7,207315.67,True
LRS00000456,LON0000020,24,2022-03-26,145120.97,62194.7,207315.67,True
LRS00000457,LON0000021,1,2022-10-29,7740.39,3317.31,11057.7,True
LRS00000458,LON0000021,2,2022-11-28,7740.39,3317.31,11057.7,True
LRS00000459,LON0000021,3,2022-12-28,7740.39,3317.31,11057.7,True
LRS00000460,LON0000021,4,2023-01-27,7740.39,3317.31,11057.7,True
LRS00000461,LON0000021,5,2023-02-26,7740.39,3317.31,11057.7,True
LRS00000462,LON0000021,6,2023-03-28,7740.39,3317.31,11057.7,True
LRS00000463,LON0000021,7,2023-04-27,7740.39,3317.31,11057.7,True
LRS00000464,LON0000021,8,2023-05-27,7740.39,3317.31,11057.7,True
LRS00000465,LON0000021,9,2023-06-26,7740.39,3317.31,11057.7,True
LRS00000466,LON0000021,10,2023-07-26,7740.39,3317.31,11057.7,True
LRS00000467,LON0000021,11,2023-08-25,7740.39,3317.31,11057.7,True
LRS00000468,LON0000021,12,2023-09-24,7740.39,3317.31,11057.7,False
LRS00000469,LON0000021,13,2023-10-24,7740.39,3317.31,11057.7,True
LRS00000470,LON0000021,14,2023-11-23,7740.39,3317.31,11057.7,True
LRS00000471,LON0000021,15,2023-12-23,7740.39,3317.31,11057.7,True
LRS00000472,LON0000021,16,2024-01-22,7740.39,3317.31,11057.7,True
LRS00000473,LON0000021,17,2024-02-21,7740.39,3317.31,11057.7,True
LRS00000474,LON0000021,18,2024-03-22,7740.39,3317.31,11057.7,True
LRS00000475,LON0000021,19,2024-04-21,7740.39,3317.31,11057.7,True
LRS00000476,LON0000021,20,2024-05-21,7740.39,3317.31,11057.7,True
LRS00000477,LON0000021,21,2024-06-20,7740.39,3317.31,11057.7,True
LRS00000478,LON0000021,22,2024-07-20,7740.39,3317.31,11057.7,True
LRS00000479,LON0000021,23,2024-08-19,7740.39,3317.31,11057.7,True
LRS00000480,LON0000021,24,2024-09-18,7740.39,3317.31,11057.7,True
LRS00000481,LON0000022,1,2021-07-06,309879.66,132805.57,442685.23,True
LRS00000482,LON0000022,2,2021-08-05,309879.66,132805.57,442685.23,True
LRS00000483,LON0000022,3,2021-09-04,309879.66,132805.57,442685.23,True
LRS00000484,LON0000022,4,2021-10-04,309879.66,132805.57,442685.23,True
LRS00000485,LON0000022,5,2021-11-03,309879.66,132805.57,442685.23,True
LRS00000486,LON0000022,6,2021-12-03,309879.66,132805.57,442685.23,True
LRS00000487,LON0000022,7,2022-01-02,309879.66,132805.57,442685.23,True
LRS00000488,LON0000022,8,2022-02-01,309879.66,132805.57,442685.23,True
LRS00000489,LON0000022,9,2022-03-03,309879.66,132805.57,442685.23,True
LRS00000490,LON0000022,10,2022-04-02,309879.66,132805.57,442685.23,True
LRS00000491,LON0000022,11,2022-05-02,309879.66,132805.57,442685.23,True
LRS00000492,LON0000022,12,2022-06-01,309879.66,132805.57,442685.23,True
LRS00000493,LON0000022,13,2022-07-01,309879.66,132805.57,442685.23,True
LRS00000494,LON0000022,14,2022-07-31,309879.66,132805.57,442685.23,True
LRS00000495,LON0000022,15,2022-08-30,309879.66,132805.57,442685.23,False
LRS00000496,LON0000022,16,2022-09-29,309879.66,132805.57,442685.23,False
LRS00000497,LON0000022,17,2022-10-29,309879.66,132805.57,442685.23,True
LRS00000498,LON0000022,18,2022-11-28,309879.66,132805.57,442685.23,True
LRS00000499,LON0000022,19,2022-12-28,309879.66,132805.57,442685.23,True
LRS00000500,LON0000022,20,2023-01-27,309879.66,132805.57,442685.23,True
LRS00000501,LON0000022,21,2023-02-26,309879.66,132805.57,442685.23,True
LRS00000502,LON0000022,22,2023-03-28,309879.66,132805.57,442685.23,True
LRS00000503,LON0000022,23,2023-04-27,309879.66,132805.57,442685.23,False
LRS00000504,LON0000022,24,2023-05-27,309879.66,132805.57,442685.23,True
LRS00000505,LON0000023,1,2023-07-08,94845.74,40648.18,135493.92,True
LRS00000506,LON0000023,2,2023-08-07,94845.74,40648.18,135493.92,True
LRS00000507,LON0000023,3,2023-09-06,94845.74,40648.18,135493.92,True
LRS00000508,LON0000023,4,2023-10-06,94845.74,40648.18,135493.92,True
LRS00000509,LON0000023,5,2023-11-05,94845.74,40648.18,135493.92,True
LRS00000510,LON0000023,6,2023-12-05,94845.74,40648.18,135493.92,True
LRS00000511,LON0000023,7,2024-01-04,94845.74,40648.18,135493.92,True
LRS00000512,LON0000023,8,2024-02-03,94845.74,40648.18,135493.92,True
LRS00000513,LON0000023,9,2024-03-04,94845.74,40648.18,135493.92,True
LRS00000514,LON0000023,10,2024-04-03,94845.74,40648.18,135493.92,True
LRS00000515,LON0000023,11,2024-05-03,94845.74,40648.18,135493.92,True
LRS00000516,LON0000023,12,2024-06-02,94845.74,40648.18,135493.92,True
LRS00000517,LON0000023,13,2024-07-02,94845.74,40648.18,135493.92,True
LRS00000518,LON0000023,14,2024-08-01,94845.74,40648.18,135493.92,True
LRS00000519,LON0000023,15,2024-08-31,94845.74,40648.18,135493.92,True
LRS00000520,LON0000023,16,2024-09-30,94845.74,40648.18,135493.92,True
LRS00000521,LON0000023,17,2024-10-30,94845.74,40648.18,135493.92,True
LRS00000522,LON0000023,18,2024-11-29,94845.74,40648.18,135493.92,True
LRS00000523,LON0000023,19,2024-12-29,94845.74,40648.18,135493.92,True
LRS00000524,LON0000023,20,2025-01-28,94845.74,40648.18,135493.92,True
LRS00000525,LON0000023,21,2025-02-27,94845.74,40648.18,135493.92,True
LRS00000526,LON0000023,22,2025-03-29,94845.74,40648.18,135493.92,True
LRS00000527,LON0000023,23,2025-04-28,94845.74,40648.18,135493.92,True
LRS00000528,LON0000023,24,2025-05-28,94845.74,40648.18,135493.92,True
LRS00000529,LON0000024,1,2021-12-17,31125.92,13339.68,44465.6,True
LRS00000530,LON0000024,2,2022-01-16,31125.92,13339.68,44465.6,True
LRS00000531,LON0000024,3,2022-02-15,31125.92,13339.68,44465.6,True
LRS00000532,LON0000024,4,2022-03-17,31125.92,13339.68,44465.6,True
LRS00000533,LON0000024,5,2022-04-16,31125.92,13339.68,44465.6,True
LRS00000534,LON0000024,6,2022-05-16,31125.92,13339.68,44465.6,True
LRS00000535,LON0000024,7,2022-06-15,31125.92,13339.68,44465.6,True
LRS00000536,LON0000024,8,2022-07-15,31125.92,13339.68,44465.6,True
LRS00000537,LON0000024,9,2022-08-14,31125.92,13339.68,44465.6,True
LRS00000538,LON0000024,10,2022-09-13,31125.92,13339.68,44465.6,True
LRS00000539,LON0000024,11,2022-10-13,31125.92,13339.68,44465.6,True
LRS00000540,LON0000024,12,2022-11-12,31125.92,13339.68,44465.6,True
LRS00000541,LON0000024,13,2022-12-12,31125.92,13339.68,44465.6,True
LRS00000542,LON0000024,14,2023-01-11,31125.92,13339.68,44465.6,True
LRS00000543,LON0000024,15,2023-02-10,31125.92,13339.68,44465.6,False
LRS00000544,LON0000024,16,2023-03-12,31125.92,13339.68,44465.6,True
LRS00000545,LON0000024,17,2023-04-11,31125.92,13339.68,44465.6,True
LRS00000546,LON0000024,18,2023-05-11,31125.92,13339.68,44465.6,False
LRS00000547,LON0000024,19,2023-06-10,31125.92,13339.68,44465.6,True
LRS00000548,LON0000024,20,2023-07-10,31125.92,13339.68,44465.6,True
LRS00000549,LON0000024,21,2023-08-09,31125.92,13339.68,44465.6,True
LRS00000550,LON0000024,22,2023-09-08,31125.92,13339.68,44465.6,True
LRS00000551,LON0000024,23,2023-10-08,31125.92,13339.68,44465.6,True
LRS00000552,LON0000024,24,2023-11-07,31125.92,13339.68,44465.6,True
LRS00000553,LON0000025,1,2021-01-09,11372.82,4874.06,16246.88,True
LRS00000554,LON0000025,2,2021-02-08,11372.82,4874.06,16246.88,True
LRS00000555,LON0000025,3,2021-03-10,11372.82,4874.06,16246.88,True
LRS00000556,LON0000025,4,2021-04-09,11372.82,4874.06,16246.88,True
LRS00000557,LON0000025,5,2021-05-09,11372.82,4874.06,16246.88,True
LRS00000558,LON0000025,6,2021-06-08,11372.82,4874.06,16246.88,True
LRS00000559,LON0000025,7,2021-07-08,11372.82,4874.06,16246.88,True
LRS00000560,LON0000025,8,2021-08-07,11372.82,4874.06,16246.88,False
LRS00000561,LON0000025,9,2021-09-06,11372.82,4874.06,16246.88,True
LRS00000562,LON0000025,10,2021-10-06,11372.82,4874.06,16246.88,True
LRS00000563,LON0000025,11,2021-11-05,11372.82,4874.06,16246.88,True
LRS00000564,LON0000025,12,2021-12-05,11372.82,4874.06,16246.88,True
LRS00000565,LON0000025,13,2022-01-04,11372.82,4874.06,16246.88,True
LRS00000566,LON0000025,14,2022-02-03,11372.82,4874.06,16246.88,True
LRS00000567,LON0000025,15,2022-03-05,11372.82,4874.06,16246.88,True
LRS00000568,LON0000025,16,2022-04-04,11372.82,4874.06,16246.88,True
LRS00000569,LON0000025,17,2022-05-04,11372.82,4874.06,16246.88,True
LRS00000570,LON0000025,18,2022-06-03,11372.82,4874.06,16246.88,True
LRS00000571,LON0000025,19,2022-07-03,11372.82,4874.06,16246.88,True
LRS00000572,LON0000025,20,2022-08-02,11372.82,4874.06,16246.88,True
LRS00000573,LON0000025,21,2022-09-01,11372.82,4874.06,16246.88,True
LRS00000574,LON0000025,22,2022-10-01,11372.82,4874.06,16246.88,True
LRS00000575,LON0000025,23,2022-10-31,11372.82,4874.06,16246.88,True
LRS00000576,LON0000025,24,2022-11-30,11372.82,4874.06,16246.88,True
LRS00000577,LON0000026,1,2023-09-17,1706.7,731.44,2438.14,True
LRS00000578,LON0000026,2,2023-10-17,1706.7,731.44,2438.14,False
LRS00000579,LON0000026,3,2023-11-16,1706.7,731.44,2438.14,True
LRS00000580,LON0000026,4,2023-12-16,1706.7,731.44,2438.14,True
LRS00000581,LON0000026,5,2024-01-15,1706.7,731.44,2438.14,True
LRS00000582,LON0000026,6,2024-02-14,1706.7,731.44,2438.14,True
LRS00000583,LON0000026,7,2024-03-15,1706.7,731.44,2438.14,True
LRS00000584,LON0000026,8,2024-04-14,1706.7,731.44,2438.14,False
LRS00000585,LON0000026,9,2024-05-14,1706.7,731.44,2438.14,True
LRS00000586,LON0000026,10,2024-06-13,1706.7,731.44,2438.14,True
LRS00000587,LON0000026,11,2024-07-13,1706.7,731.44,2438.14,True
LRS00000588,LON0000026,12,2024-08-12,1706.7,731.44,2438.14,True
LRS00000589,LON0000026,13,2024-09-11,1706.7,731.44,2438.14,True
LRS00000590,LON0000026,14,2024-10-11,1706.7,731.44,2438.14,True
LRS00000591,LON0000026,15,2024-11-10,1706.7,731.44,2438.14,True
LRS00000592,LON0000026,16,2024-12-10,1706.7,731.44,2438.14,True
LRS00000593,LON0000026,17,2025-01-09,1706.7,731.44,2438.14,True
LRS00000594,LON0000026,18,2025-02-08,1706.7,731.44,2438.14,True
LRS00000595,LON0000026,19,2025-03-10,1706.7,731.44,2438.14,True
LRS00000596,LON0000026,20,2025-04-09,1706.7,731.44,2438.14,False
LRS00000597,LON0000026,21,2025-05-09,1706.7,731.44,2438.14,True
LRS00000598,LON0000026,22,2025-06-08,1706.7,731.44,2438.14,True
LRS00000599,LON0000026,23,2025-07-08,1706.7,731.44,2438.14,True
LRS00000600,LON0000026,24,2025-08-07,1706.7,731.44,2438.14,True
LRS00000601,LON0000027,1,2020-10-17,56846.47,24362.77,81209.24,True
LRS00000602,LON0000027,2,2020-11-16,56846.47,24362.77,81209.24,True
LRS00000603,LON0000027,3,2020-12-16,56846.47,24362.77,81209.24,True
LRS00000604,LON0000027,4,2021-01-15,56846.47,24362.77,81209.24,True
LRS00000605,LON0000027,5,2021-02-14,56846.47,24362.77,81209.24,True
LRS00000606,LON0000027,6,2021-03-16,56846.47,24362.77,81209.24,True
LRS00000607,LON0000027,7,2021-04-15,56846.47,24362.77,81209.24,True
LRS00000608,LON0000027,8,2021-05-15,56846.47,24362.77,81209.24,True
LRS00000609,LON0000027,9,2021-06-14,56846.47,24362.77,81209.24,True
LRS00000610,LON0000027,10,2021-07-14,56846.47,24362.77,81209.24,True
LRS00000611,LON0000027,11,2021-08-13,56846.47,24362.77,81209.24,True
LRS00000612,LON0000027,12,2021-09-12,56846.47,24362.77,81209.24,True
LRS00000613,LON0000027,13,2021-10-12,56846.47,24362.77,81209.24,True
LRS00000614,LON0000027,14,2021-11-11,56846.47,24362.77,81209.24,True
LRS00000615,LON0000027,15,2021-12-11,56846.47,24362.77,81209.24,True
LRS00000616,LON0000027,16,2022-01-10,56846.47,24362.77,81209.24,True
LRS00000617,LON0000027,17,2022-02-09,56846.47,24362.77,81209.24,True
LRS00000618,LON0000027,18,2022-03-11,56846.47,24362.77,81209.24,True
LRS00000619,LON0000027,19,2022-04-10,56846.47,24362.77,81209.24,True
LRS00000620,LON0000027,20,2022-05-10,56846.47,24362.77,81209.24,True
LRS00000621,LON0000027,21,2022-06-09,56846.47,24362.77,81209.24,True
LRS00000622,LON0000027,22,2022-07-09,56846.47,24362.77,81209.24,True
LRS00000623,LON0000027,23,2022-08-08,56846.47,24362.77,81209.24,True
LRS00000624,LON0000027,24,2022-09-07,56846.47,24362.77,81209.24,True
LRS00000625,LON0000028,1,2023-04-26,98093.9,42040.24,140134.15,True
LRS00000626,LON0000028,2,2023-05-26,98093.9,42040.24,140134.15,True
LRS00000627,LON0000028,3,2023-06-25,98093.9,42040.24,140134.15,True
LRS00000628,LON0000028,4,2023-07-25,98093.9,42040.24,140134.15,True
LRS00000629,LON0000028,5,2023-08-24,98093.9,42040.24,140134.15,True
LRS00000630,LON0000028,6,2023-09-23,98093.9,42040.24,140134.15,True
LRS00000631,LON0000028,7,2023-10-23,98093.9,42040.24,140134.15,True
LRS00000632,LON0000028,8,2023-11-22,98093.9,42040.24,140134.15,True
LRS00000633,LON0000028,9,2023-12-22,98093.9,42040.24,140134.15,True
LRS00000634,LON0000028,10,2024-01-21,98093.9,42040.24,140134.15,True
LRS00000635,LON0000028,11,2024-02-20,98093.9,42040.24,140134.15,False
LRS00000636,LON0000028,12,2024-03-21,98093.9,42040.24,140134.15,True
LRS00000637,LON0000028,13,2024-04-20,98093.9,42040.24,140134.15,True
LRS00000638,LON0000028,14,2024-05-20,98093.9,42040.24,140134.15,True
LRS00000639,LON0000028,15,2024-06-19,98093.9,42040.24,140134.15,True
LRS00000640,LON0000028,16,2024-07-19,98093.9,42040.24,140134.15,True
LRS00000641,LON0000028,17,2024-08-18,98093.9,42040.24,140134.15,True
LRS00000642,LON0000028,18,2024-09-17,98093.9,42040.24,140134.15,False
LRS00000643,LON0000028,19,2024-10-17,98093.9,42040.24,140134.15,True
LRS00000644,LON0000028,20,2024-11-16,98093.9,42040.24,140134.15,True
LRS00000645,LON0000028,21,2024-12-16,98093.9,42040.24,140134.15,True
LRS00000646,LON0000028,22,2025-01-15,98093.9,42040.24,140134.15,True
LRS00000647,LON0000028,23,2025-02-14,98093.9,42040.24,140134.15,True
LRS00000648,LON0000028,24,2025-03-16,98093.9,42040.24,140134.15,True
LRS00000649,LON0000029,1,2022-12-27,227115.89,97335.38,324451.27,True
LRS00000650,LON0000029,2,2023-01-26,227115.89,97335.38,324451.27,True
LRS00000651,LON0000029,3,2023-02-25,227115.89,97335.38,324451.27,True
LRS00000652,LON0000029,4,2023-03-27,227115.89,97335.38,324451.27,True
LRS00000653,LON0000029,5,2023-04-26,227115.89,97335.38,324451.27,True
LRS00000654,LON0000029,6,2023-05-26,227115.89,97335.38,324451.27,True
LRS00000655,LON0000029,7,2023-06-25,227115.89,97335.38,324451.27,True
LRS00000656,LON0000029,8,2023-07-25,227115.89,97335.38,324451.27,True
LRS00000657,LON0000029,9,2023-08-24,227115.89,97335.38,324451.27,True
LRS00000658,LON0000029,10,2023-09-23,227115.89,97335.38,324451.27,False
