loan_id,customer_id,product_id,branch_id,principal_thb,interest_rate_pct,term_months,start_date,end_date,monthly_payment_thb,outstanding_balance_thb,status
LON0000213,CUS0005243,PRD-LN04,BR0014,1199664.7,16.36,24,2024-09-27,2026-09-17,58945.88,604029.29,Current
LON0000214,CUS0007056,PRD-LN02,BR0023,2488730.86,11.97,60,2020-07-20,2025-06-24,55322.72,663210.72,Closed
LON0000215,CUS0006929,PRD-LN02,BR0004,2324812.49,13.78,48,2021-05-05,2025-04-14,63272.67,2008639.81,Current
LON0000216,CUS0000548,PRD-LN01,BR0030,53241.2,15.34,360,2022-05-23,2051-12-17,687.7,19865.81,Closed
LON0000217,CUS0008268,PRD-LN02,BR0018,656597.32,10.15,48,2020-11-10,2024-10-20,16700.34,473231.26,Late
LON0000218,CUS0006009,PRD-LN03,BR0042,13433161.25,13.08,48,2023-09-26,2027-09-05,360911.68,7935871.95,Current
LON0000219,CUS0005100,PRD-LN04,BR0040,3035865.26,7.71,36,2024-07-06,2027-06-21,94727.36,2247012.11,Current
LON0000220,CUS0007607,PRD-LN04,BR0021,6021485.15,11.74,360,2024-07-30,2054-02-23,60735.31,4537957.15,Current
LON0000221,CUS0003681,PRD-LN01,BR0042,1061239.1,20.29,84,2023-04-02,2030-02-24,23751.75,464858.55,Closed
LON0000222,CUS0000452,PRD-LN04,BR0024,3554351.71,17.26,36,2023-05-24,2026-05-08,127182.74,984761.8,Current
LON0000223,CUS0009278,PRD-LN02,BR0019,2339210.29,8.76,12,2023-02-17,2024-02-12,204307.14,506882.05,Current
LON0000224,CUS0006540,PRD-LN01,BR0044,1225782.72,11.32,120,2022-05-21,2032-03-29,17107.96,1205010.04,Closed
LON0000225,CUS0003947,PRD-LN04,BR0045,9672501.31,12.92,180,2022-10-19,2037-08-01,121871.85,6665789.19,Current
LON0000226,CUS0005353,PRD-LN03,BR0045,14913858.59,9.08,84,2022-04-06,2029-02-28,240556.18,6119819.44,Current
LON0000227,CUS0009645,PRD-LN01,BR0028,526758.75,16.03,60,2021-07-02,2026-06-06,12818.15,235488.36,Current
LON0000228,CUS0003800,PRD-LN01,BR0017,58873.73,12.34,240,2025-01-12,2044-09-29,662.26,40600.91,Current
LON0000229,CUS0004173,PRD-LN04,BR0038,4393156.22,15.45,360,2022-09-13,2052-04-08,57133.08,1590237.73,Current
LON0000230,CUS0009824,PRD-LN03,BR0002,6757983.68,14.57,180,2020-02-19,2034-12-02,92601.51,6376783.2,Late
LON0000231,CUS0002114,PRD-LN01,BR0032,1245669.21,10.84,84,2020-08-16,2027-07-11,21224.24,530691.53,Closed
LON0000232,CUS0002164,PRD-LN03,BR0050,8382403.81,21.1,180,2025-03-16,2039-12-28,154076.17,3289315.54,Current
LON0000233,CUS0002549,PRD-LN04,BR0010,8036152.94,13.8,24,2023-01-20,2025-01-09,385080.03,2697681.68,Current
LON0000234,CUS0003188,PRD-LN02,BR0002,1329648.66,17.1,360,2020-09-23,2050-04-19,19064.45,292925.54,Closed
LON0000235,CUS0001980,PRD-LN03,BR0018,5160085.7,11.64,84,2026-03-31,2033-02-22,90099.18,2407292.26,Closed
LON0000236,CUS0005453,PRD-LN04,BR0023,9511983.06,9.04,24,2024-09-18,2026-09-08,434727.09,3148639.42,Current
LON0000237,CUS0001590,PRD-LN03,BR0048,3724299.71,4.63,48,2020-02-18,2024-01-28,85145.18,1704310.88,Current
LON0000238,CUS0006597,PRD-LN02,BR0049,2329435.3,8.87,180,2022-06-04,2037-03-17,23446.88,1411082.42,Current
LON0000239,CUS0000017,PRD-LN04,BR0001,2519039.63,12.45,84,2025-09-29,2032-08-23,45076.42,1136363.74,Current
LON0000240,CUS0002409,PRD-LN03,BR0024,10611206.04,3.53,48,2025-03-20,2029-02-27,237365.73,3366996.98,Current
LON0000241,CUS0001392,PRD-LN01,BR0033,332768.28,9.09,360,2021-01-06,2050-08-02,2699.11,332393.26,Current
LON0000242,CUS0009982,PRD-LN04,BR0021,2555801.05,10.08,60,2026-02-28,2031-02-02,54403.88,751442.68,Current
LON0000243,CUS0009179,PRD-LN04,BR0045,7482340.94,6.15,60,2023-09-07,2028-08-11,145177.07,3852346.99,Current
LON0000244,CUS0003806,PRD-LN03,BR0034,9533324.91,16.79,240,2022-11-06,2042-07-24,138314.47,5976613.16,Current
LON0000245,CUS0009407,PRD-LN01,BR0009,706072.2,7.58,360,2024-01-03,2053-07-29,4975.7,196537.35,Current
LON0000246,CUS0006759,PRD-LN03,BR0016,8217768.34,12.46,48,2024-07-21,2028-06-30,218266.04,3539477.44,Current
LON0000247,CUS0006467,PRD-LN01,BR0007,108429.06,10.67,36,2020-07-11,2023-06-26,3532.91,103588.71,Current
LON0000248,CUS0002380,PRD-LN01,BR0040,323868.46,14.28,24,2020-04-02,2022-03-23,15592.73,272432.04,Current
LON0000249,CUS0004311,PRD-LN04,BR0014,4736898.34,10.33,120,2022-09-12,2032-07-21,63467.28,3519959.1,Current
LON0000250,CUS0001080,PRD-LN02,BR0034,1566097.42,8.46,24,2021-09-20,2023-09-10,71159.36,1005106.33,Current
LON0000251,CUS0006738,PRD-LN03,BR0043,9939234.86,6.94,60,2025-02-23,2030-01-28,196527.52,2220938.32,Current
LON0000252,CUS0002293,PRD-LN02,BR0010,1129157.99,16.91,120,2020-12-23,2030-11-01,19560.15,502009.43,Current
LON0000253,CUS0005261,PRD-LN02,BR0040,469302.86,16.75,180,2023-01-01,2037-10-14,7139.6,236236.96,Current
LON0000254,CUS0008754,PRD-LN03,BR0002,13646633.54,15.17,360,2026-04-19,2055-11-13,174410.66,9671739.06,Closed
LON0000255,CUS0000307,PRD-LN01,BR0004,104708.15,14.1,120,2025-12-16,2035-10-25,1632.07,94826.68,Current
LON0000256,CUS0005641,PRD-LN04,BR0028,8007029.67,7.46,48,2022-01-03,2025-12-13,193451.75,2478796.63,Current
LON0000257,CUS0002154,PRD-LN02,BR0026,1572542.2,10.23,60,2022-05-17,2027-04-21,33590.12,289256.36,Current
LON0000258,CUS0007613,PRD-LN02,BR0029,561562.79,20.83,180,2025-03-10,2039-12-22,10208.75,396913.97,Current
LON0000259,CUS0003173,PRD-LN01,BR0013,1373021.01,17.09,60,2023-02-07,2028-01-12,34189.59,1304124.1,Current
LON0000260,CUS0000167,PRD-LN01,BR0015,1330391.16,17.56,84,2021-08-28,2028-07-22,27619.89,809234.92,Current
LON0000261,CUS0001603,PRD-LN02,BR0036,2415372.81,19.72,180,2020-05-09,2035-02-20,41922.31,1900248.65,Current
LON0000262,CUS0002478,PRD-LN02,BR0024,1596557.99,3.83,60,2021-08-02,2026-07-07,29280.72,1206850.3,Current
LON0000263,CUS0002575,PRD-LN02,BR0017,822313.41,19.03,120,2022-01-09,2031-11-18,15366.45,675805.39,Current
LON0000264,CUS0009337,PRD-LN03,BR0011,11521058.05,7.78,84,2023-09-13,2030-08-07,178309.5,7825682.62,Current
LON0000265,CUS0001813,PRD-LN02,BR0012,2218697.64,11.06,24,2020-08-23,2022-08-13,103470.52,2163406.66,Current
LON0000266,CUS0000529,PRD-LN02,BR0012,497110.27,7.1,120,2023-12-14,2033-10-22,5797.52,87568.71,Current
LON0000267,CUS0001090,PRD-LN01,BR0026,1172669.66,20.85,60,2026-04-02,2031-03-07,31625.79,690659.53,Current
LON0000268,CUS0006111,PRD-LN03,BR0021,3234830.99,18.21,120,2023-06-01,2033-04-09,58724.91,3091675.73,Current
LON0000269,CUS0004215,PRD-LN03,BR0023,14234328.72,14.16,24,2020-09-27,2022-09-17,684507.57,11844077.96,Current
LON0000270,CUS0000449,PRD-LN01,BR0006,1210255.9,4.46,360,2022-09-26,2052-04-21,6103.46,1119007.47,Late
LON0000271,CUS0001100,PRD-LN03,BR0001,1250426.54,4.92,36,2021-07-17,2024-07-01,37431.51,171225.44,Current
LON0000272,CUS0006736,PRD-LN01,BR0017,128708.66,6.04,120,2024-12-08,2034-10-17,1431.52,66562.29,Current
LON0000273,CUS0007226,PRD-LN03,BR0025,14775589.37,9.04,240,2021-03-25,2040-12-10,133320.16,5411197.86,Current
LON0000274,CUS0009970,PRD-LN03,BR0012,13855929.36,15.59,48,2021-06-01,2025-05-11,389777.52,10859509.18,Current
LON0000275,CUS0002626,PRD-LN04,BR0042,1094765.47,5.6,60,2025-07-23,2030-06-27,20961.86,449841.88,Closed
LON0000276,CUS0005726,PRD-LN01,BR0008,900447.83,17.84,24,2025-09-24,2027-09-14,44884.47,452415.76,Current
LON0000277,CUS0005096,PRD-LN02,BR0035,1441255.78,14.77,24,2022-11-23,2024-11-12,69724.27,629461.62,Late
LON0000278,CUS0008568,PRD-LN01,BR0015,321839.3,11.63,120,2025-10-10,2035-08-19,4548.88,37269.94,Default
LON0000279,CUS0008463,PRD-LN01,BR0045,78773.56,18.62,120,2025-05-31,2035-04-09,1450.98,12203.96,Late
LON0000280,CUS0001424,PRD-LN04,BR0043,8518982.48,7.2,48,2020-06-15,2024-05-25,204789.05,4048933.92,Current
LON0000281,CUS0002709,PRD-LN03,BR0033,9851272.41,20.44,48,2022-07-09,2026-06-18,302092.07,4276993.86,Current
LON0000282,CUS0000692,PRD-LN02,BR0014,740360.12,18.65,12,2023-12-01,2024-11-25,68105.45,520954.24,Current
LON0000283,CUS0002935,PRD-LN01,BR0014,639123.68,13.83,360,2025-05-27,2054-12-21,7486.88,564271.71,Current
LON0000284,CUS0001804,PRD-LN04,BR0043,2987978.15,18.66,48,2021-09-27,2025-09-06,88805.7,1796249.81,Current
LON0000285,CUS0009052,PRD-LN01,BR0033,254740.29,20.82,120,2025-03-19,2035-01-26,5062.28,32581.11,Current
LON0000286,CUS0007688,PRD-LN03,BR0040,14936570.54,19.18,60,2026-02-07,2031-01-12,388943.74,7476685.44,Current
LON0000287,CUS0005323,PRD-LN03,BR0007,9942876.91,12.05,24,2024-11-16,2026-11-06,468277.94,5361600.67,Closed
LON0000288,CUS0000392,PRD-LN03,BR0010,2921607.86,7.18,36,2025-09-19,2028-09-03,90451.41,996891.22,Current
LON0000289,CUS0003657,PRD-LN02,BR0008,2408507.96,9.58,180,2024-10-13,2039-07-27,25266.63,1627921.78,Current
LON0000290,CUS0005749,PRD-LN01,BR0050,529289.25,14.38,24,2025-06-29,2027-06-19,25507.82,468897.77,Current
LON0000291,CUS0001263,PRD-LN03,BR0041,13688785.99,20.78,24,2026-02-09,2028-01-30,701928.86,3286840.0,Current
LON0000292,CUS0009162,PRD-LN04,BR0031,7462569.42,19.06,360,2024-04-02,2053-10-27,118939.31,3791388.8,Current
LON0000293,CUS0003024,PRD-LN03,BR0012,3780000.88,21.09,84,2020-09-24,2027-08-19,86437.84,1535408.8,Closed
LON0000294,CUS0006062,PRD-LN01,BR0014,120760.11,4.01,48,2023-05-20,2027-04-29,2727.19,32175.82,Late
LON0000295,CUS0008957,PRD-LN01,BR0003,267472.17,11.34,36,2025-03-10,2028-02-23,8799.82,166626.82,Current
LON0000296,CUS0004959,PRD-LN03,BR0030,5835256.88,13.8,24,2020-06-07,2022-05-28,279616.49,2260335.19,Current
LON0000297,CUS0009100,PRD-LN02,BR0046,489683.47,18.56,240,2023-07-05,2043-03-22,7769.03,100527.73,Current
LON0000298,CUS0002549,PRD-LN04,BR0038,5527745.8,17.95,12,2023-03-27,2024-03-21,506652.17,1592205.48,Current
LON0000299,CUS0001554,PRD-LN03,BR0014,12229859.66,8.65,24,2026-02-07,2028-01-28,556756.09,2342764.75,Current
LON0000300,CUS0007657,PRD-LN01,BR0018,590458.81,8.73,180,2026-04-18,2041-01-29,5894.36,456616.37,Current
LON0000301,CUS0008659,PRD-LN03,BR0007,8420434.86,15.81,360,2021-03-22,2050-10-16,111945.23,3135384.96,Closed
LON0000302,CUS0006288,PRD-LN02,BR0007,1119199.23,15.26,60,2023-10-19,2028-09-22,26778.66,639275.47,Late
LON0000303,CUS0009816,PRD-LN03,BR0027,11100229.15,16.73,84,2022-11-24,2029-10-18,225113.44,1399488.52,Current
LON0000304,CUS0003876,PRD-LN04,BR0031,3851776.59,20.27,48,2023-03-13,2027-02-20,117765.77,1365820.58,Current
LON0000305,CUS0009549,PRD-LN04,BR0044,6892064.45,11.29,60,2024-10-12,2029-09-16,150848.87,1186932.43,Current
LON0000306,CUS0008313,PRD-LN01,BR0025,1212250.92,5.85,12,2023-03-23,2024-03-17,104250.55,773352.07,Current
LON0000307,CUS0009138,PRD-LN01,BR0012,1270739.86,21.56,12,2022-07-03,2023-06-28,118665.18,915798.22,Current
LON0000308,CUS0007547,PRD-LN04,BR0041,5350250.24,10.91,12,2021-05-07,2022-05-02,472639.41,3571140.64,Current
LON0000309,CUS0004637,PRD-LN03,BR0023,10065141.82,14.11,84,2020-08-21,2027-07-16,189233.02,7061943.85,Late
LON0000310,CUS0004767,PRD-LN01,BR0038,1039182.45,8.75,12,2021-11-09,2022-11-04,90757.61,972222.02,Current
LON0000311,CUS0000330,PRD-LN04,BR0025,2789344.48,9.79,360,2024-04-11,2053-11-05,24046.76,467951.56,Current
LON0000312,CUS0009692,PRD-LN03,BR0016,14252248.8,15.4,60,2025-09-04,2030-08-09,342059.82,2466240.37,Current
LON0000313,CUS0006646,PRD-LN01,BR0036,264979.02,5.97,360,2021-08-15,2051-03-11,1583.58,63054.54,Current
LON0000314,CUS0000797,PRD-LN03,BR0011,3148686.61,13.31,24,2023-09-26,2025-09-15,150153.19,569236.18,Current
LON0000315,CUS0003987,PRD-LN03,BR0018,13361689.87,6.2,48,2025-01-22,2029-01-01,315026.35,10690771.84,Late
LON0000316,CUS0009454,PRD-LN01,BR0050,1391386.36,21.58,24,2025-09-15,2027-09-05,71894.3,763910.09,Current
LON0000317,CUS0001221,PRD-LN02,BR0050,1190968.95,19.08,60,2021-05-28,2026-05-02,30946.84,443395.81,Current
LON0000318,CUS0002952,PRD-LN04,BR0019,6515466.82,10.05,60,2023-11-03,2028-10-07,138594.76,3808344.77,Current
LON0000319,CUS0001302,PRD-LN01,BR0024,367728.06,21.38,60,2020-06-07,2025-05-12,10027.05,180265.19,Current
LON0000320,CUS0005268,PRD-LN04,BR0042,4644199.42,19.23,48,2022-03-02,2026-02-09,139426.4,2281085.8,Closed
LON0000321,CUS0000395,PRD-LN03,BR0020,6787466.52,11.93,84,2020-01-12,2026-12-06,119563.39,973812.41,Current
LON0000322,CUS0007939,PRD-LN03,BR0042,2387616.97,6.05,360,2024-10-29,2054-05-25,14391.81,293832.15,Current
LON0000323,CUS0000982,PRD-LN02,BR0010,1370768.53,18.14,120,2020-04-24,2030-03-03,24822.9,1218526.97,Current
LON0000324,CUS0008968,PRD-LN04,BR0021,5846191.76,12.84,240,2020-12-10,2040-08-27,67827.29,5205635.32,Closed
LON0000325,CUS0002531,PRD-LN03,BR0038,11619833.19,5.85,240,2024-06-23,2044-03-10,82245.7,5512575.52,Closed
LON0000326,CUS0008055,PRD-LN01,BR0028,480297.27,16.48,84,2026-04-08,2033-03-02,9671.47,331668.13,Current
LON0000327,CUS0008806,PRD-LN02,BR0004,356467.26,20.71,60,2023-01-22,2027-12-27,9585.58,351729.48,Current
LON0000328,CUS0005665,PRD-LN03,BR0043,11479758.05,19.01,180,2025-12-12,2040-09-24,193273.85,6630426.53,Closed
LON0000329,CUS0007430,PRD-LN04,BR0022,4514352.89,18.23,36,2023-05-29,2026-05-13,163726.01,608732.41,Current
LON0000330,CUS0005696,PRD-LN03,BR0042,9679198.57,11.76,60,2023-11-08,2028-10-12,214136.38,2079102.85,Default
LON0000331,CUS0007425,PRD-LN02,BR0018,1075621.9,13.9,180,2025-01-17,2039-10-31,14252.31,973342.18,Late
LON0000332,CUS0000863,PRD-LN01,BR0040,606330.93,9.56,120,2021-12-02,2031-10-11,7865.71,403135.57,Current
LON0000333,CUS0003862,PRD-LN03,BR0045,11677463.51,10.02,84,2024-04-09,2031-03-04,193980.42,9443582.46,Current
LON0000334,CUS0005528,PRD-LN02,BR0045,676272.94,13.13,360,2024-10-07,2054-05-03,7549.71,503857.06,Late
LON0000335,CUS0002014,PRD-LN04,BR0025,4913066.24,17.89,48,2023-09-26,2027-09-05,144039.07,2250158.78,Current
LON0000336,CUS0005044,PRD-LN04,BR0007,751214.15,20.98,84,2022-11-05,2029-09-29,17127.71,225077.02,Current
LON0000337,CUS0008357,PRD-LN03,BR0020,12202304.48,7.01,60,2024-11-13,2029-10-18,241677.83,4744493.3,Current
LON0000338,CUS0007226,PRD-LN03,BR0022,11648569.89,21.26,120,2021-09-04,2031-07-14,234930.91,3454677.88,Current
LON0000339,CUS0001467,PRD-LN04,BR0042,8171357.3,6.5,240,2025-04-18,2045-01-03,60923.44,6306598.23,Current
LON0000340,CUS0004671,PRD-LN03,BR0042,3683302.77,16.36,180,2023-02-08,2037-11-21,55024.01,763539.13,Current
LON0000341,CUS0002979,PRD-LN03,BR0049,3546542.25,19.01,36,2022-08-10,2025-07-25,130020.06,660534.92,Late
LON0000342,CUS0006427,PRD-LN01,BR0040,1283187.09,9.0,180,2024-09-22,2039-07-06,13014.94,593946.54,Late
LON0000343,CUS0005023,PRD-LN01,BR0012,1327010.77,15.61,48,2022-04-12,2026-03-22,37343.33,1080151.48,Current
LON0000344,CUS0006893,PRD-LN03,BR0032,11042682.38,13.9,36,2025-07-13,2028-06-27,376876.6,7120639.26,Late
LON0000345,CUS0002118,PRD-LN04,BR0047,3849891.06,9.13,12,2021-01-08,2022-01-03,336910.79,2864997.08,Current
LON0000346,CUS0002338,PRD-LN01,BR0010,682030.11,5.21,60,2022-09-10,2027-08-15,12936.47,652350.06,Current
LON0000347,CUS0008824,PRD-LN04,BR0035,6176168.7,17.39,12,2025-05-09,2026-05-04,564439.66,1855144.74,Current
LON0000348,CUS0007358,PRD-LN04,BR0030,5510309.03,4.96,360,2022-07-11,2052-02-04,29445.97,1435180.16,Current
LON0000349,CUS0008534,PRD-LN04,BR0020,4583961.97,21.98,48,2023-03-01,2027-02-08,144372.9,4471632.47,Current
LON0000350,CUS0008048,PRD-LN01,BR0012,962505.55,19.6,84,2021-10-31,2028-09-24,21142.37,106772.38,Current
LON0000351,CUS0008550,PRD-LN03,BR0040,10025490.2,10.53,48,2024-04-07,2028-03-17,256831.71,1139457.4,Current
LON0000352,CUS0003857,PRD-LN04,BR0046,8359826.89,21.16,120,2025-03-23,2035-01-30,168039.38,7136093.16,Current
LON0000353,CUS0002581,PRD-LN03,BR0007,2417905.36,17.97,240,2022-09-18,2042-06-05,37260.0,860432.46,Late
LON0000354,CUS0009355,PRD-LN02,BR0037,1780027.75,11.5,360,2024-06-15,2054-01-09,17627.46,1350616.21,Current
LON0000355,CUS0007873,PRD-LN01,BR0007,181726.51,13.7,84,2025-02-25,2032-01-20,3375.51,71287.18,Current
LON0000356,CUS0005023,PRD-LN02,BR0036,702942.85,10.85,36,2021-08-17,2024-08-01,22963.55,495065.6,Current
LON0000357,CUS0003629,PRD-LN01,BR0034,161295.37,20.14,240,2023-03-29,2042-12-14,2757.86,75745.2,Current
LON0000358,CUS0000652,PRD-LN03,BR0048,13720957.41,6.23,180,2024-04-03,2039-01-15,117497.12,13492396.91,Late
LON0000359,CUS0006123,PRD-LN01,BR0039,72025.37,11.8,120,2023-01-11,2032-11-19,1025.04,68058.06,Current
LON0000360,CUS0009985,PRD-LN04,BR0005,8498233.27,13.19,84,2024-05-12,2031-04-06,155478.73,7103382.36,Current
LON0000361,CUS0001266,PRD-LN01,BR0001,1286227.3,20.07,12,2024-07-26,2025-07-21,119192.13,209078.14,Current
LON0000362,CUS0007070,PRD-LN02,BR0007,1146013.43,16.35,84,2023-07-06,2030-05-30,22991.23,184031.44,Current
LON0000363,CUS0008234,PRD-LN02,BR0038,1468517.47,5.69,360,2020-06-21,2050-01-15,8513.98,1281020.02,Current
LON0000364,CUS0009935,PRD-LN04,BR0010,4566305.95,12.09,240,2024-11-29,2044-08-16,50565.77,3028664.75,Current
LON0000365,CUS0004436,PRD-LN04,BR0036,9375064.84,8.46,12,2022-09-06,2023-09-01,817517.48,4290531.48,Late
LON0000366,CUS0002522,PRD-LN03,BR0009,7989543.96,19.92,240,2024-04-23,2044-01-09,135226.81,2065095.99,Current
LON0000367,CUS0000176,PRD-LN04,BR0024,7089789.25,9.38,24,2023-07-21,2025-07-10,325132.7,6321958.5,Current
LON0000368,CUS0000761,PRD-LN03,BR0040,13682062.07,6.15,48,2021-05-26,2025-05-05,322265.41,2899150.56,Current
LON0000369,CUS0005767,PRD-LN02,BR0042,1132333.87,11.0,120,2023-07-25,2033-06-02,15597.9,249503.8,Current
LON0000370,CUS0000839,PRD-LN03,BR0019,4435011.01,21.64,84,2020-06-27,2027-05-22,102910.57,702398.38,Current
LON0000371,CUS0009587,PRD-LN04,BR0038,3639740.94,13.42,360,2026-01-11,2055-08-07,41461.05,2081963.84,Current
LON0000372,CUS0002775,PRD-LN02,BR0034,2027670.74,9.39,24,2022-11-06,2024-10-26,92996.87,1957301.31,Current
LON0000373,CUS0005194,PRD-LN03,BR0027,2161914.38,18.8,48,2025-11-02,2029-10-12,64413.55,1726374.66,Current
LON0000374,CUS0002567,PRD-LN02,BR0022,1822343.19,6.95,24,2022-07-09,2024-06-28,81549.7,1347037.11,Current
LON0000375,CUS0001362,PRD-LN04,BR0022,8603352.0,6.43,180,2025-09-04,2040-06-17,74613.76,2179674.22,Current
LON0000376,CUS0003743,PRD-LN03,BR0035,2386106.47,20.36,240,2024-11-24,2044-08-11,41211.05,1639836.53,Current
LON0000377,CUS0009580,PRD-LN02,BR0027,631497.7,5.53,180,2026-01-13,2040-10-26,5169.92,329268.12,Late
LON0000378,CUS0003715,PRD-LN01,BR0019,919281.21,17.26,180,2024-11-14,2039-08-28,14317.52,705014.98,Current
LON0000379,CUS0001164,PRD-LN04,BR0008,1428353.7,17.51,48,2024-03-11,2028-02-19,41593.05,446892.27,Late
LON0000380,CUS0002507,PRD-LN01,BR0012,910874.71,4.14,24,2021-12-15,2023-12-05,39611.45,310908.19,Late
LON0000381,CUS0008153,PRD-LN02,BR0038,2330562.11,14.79,60,2025-10-08,2030-09-12,55187.34,2258930.71,Current
LON0000382,CUS0003737,PRD-LN02,BR0024,2342017.08,12.36,180,2023-06-20,2038-04-02,28652.84,1262053.08,Current
LON0000383,CUS0005460,PRD-LN01,BR0002,1458302.64,3.74,36,2023-12-26,2026-12-10,42886.44,1188329.6,Current
LON0000384,CUS0006841,PRD-LN04,BR0042,2822238.09,5.21,84,2022-08-20,2029-07-14,40168.34,1483569.02,Current
LON0000385,CUS0004288,PRD-LN03,BR0004,2133647.16,17.48,60,2025-07-08,2030-06-12,53578.86,814196.14,Current
LON0000386,CUS0008292,PRD-LN04,BR0026,5544426.77,5.23,120,2024-10-22,2034-08-31,59432.54,2207474.27,Current
LON0000387,CUS0000759,PRD-LN04,BR0015,8171006.26,11.66,360,2021-09-11,2051-04-07,81915.74,2561006.33,Current
LON0000388,CUS0001398,PRD-LN03,BR0048,3342658.81,12.83,12,2024-10-23,2025-10-18,298290.64,2968745.09,Current
LON0000389,CUS0001608,PRD-LN01,BR0033,1363667.15,19.54,24,2022-09-13,2024-09-02,69098.88,1180936.29,Current
LON0000390,CUS0009732,PRD-LN02,BR0022,2187514.08,11.39,84,2021-07-17,2028-06-10,37905.64,1473493.67,Current
LON0000391,CUS0005964,PRD-LN01,BR0001,1216579.88,20.05,60,2023-01-08,2027-12-13,32265.78,458097.67,Current
LON0000392,CUS0000862,PRD-LN04,BR0003,5313658.8,5.62,360,2023-11-10,2053-06-05,30571.65,5190320.1,Late
LON0000393,CUS0002286,PRD-LN01,BR0010,1316338.7,4.41,360,2020-12-04,2050-06-30,6599.49,933196.28,Closed
LON0000394,CUS0004352,PRD-LN01,BR0044,1150228.86,13.82,24,2025-08-29,2027-08-19,55128.05,116366.23,Closed
LON0000395,CUS0007054,PRD-LN04,BR0048,9214080.8,4.4,240,2024-10-15,2044-07-02,57796.63,8509427.19,Current
LON0000396,CUS0000622,PRD-LN04,BR0009,789053.33,8.13,180,2023-09-24,2038-07-07,7599.94,428180.82,Current
LON0000397,CUS0006726,PRD-LN02,BR0024,1682617.36,10.23,360,2020-07-05,2050-01-29,15052.95,635306.34,Current
LON0000398,CUS0005353,PRD-LN02,BR0033,1253984.17,10.48,36,2021-04-25,2024-04-09,40745.72,1035746.93,Current
LON0000399,CUS0005775,PRD-LN02,BR0014,2212031.18,12.94,24,2021-10-16,2023-10-06,105101.66,1892905.75,Late
LON0000400,CUS0004230,PRD-LN04,BR0044,8710609.8,8.22,180,2021-12-30,2036-10-12,84353.19,2252356.41,Closed
LON0000401,CUS0008403,PRD-LN04,BR0019,4687483.97,14.58,120,2021-08-10,2031-06-19,74424.42,2869400.93,Current
LON0000402,CUS0009441,PRD-LN03,BR0005,4426300.05,11.87,360,2020-12-23,2050-07-19,45087.03,2972256.6,Current
LON0000403,CUS0001694,PRD-LN04,BR0004,9505102.85,21.94,360,2025-02-28,2054-09-24,174040.79,5711345.36,Current
LON0000404,CUS0005248,PRD-LN02,BR0020,689874.73,7.27,180,2025-07-24,2040-05-06,6305.39,575136.95,Current
LON0000405,CUS0009083,PRD-LN02,BR0017,354554.38,10.11,60,2023-08-26,2028-07-30,7552.44,182650.42,Late
LON0000406,CUS0001874,PRD-LN03,BR0002,7057807.85,14.34,36,2026-03-17,2029-03-01,242386.27,6995356.46,Closed
LON0000407,CUS0004201,PRD-LN04,BR0017,3662588.18,9.58,48,2023-08-10,2027-07-20,92155.69,3121450.87,Late
LON0000408,CUS0002264,PRD-LN03,BR0050,3452059.48,15.23,120,2020-06-11,2030-04-20,56181.01,3358583.04,Current
LON0000409,CUS0001438,PRD-LN01,BR0048,126087.69,21.21,36,2022-07-11,2025-06-25,4763.97,95137.34,Current
LON0000410,CUS0009400,PRD-LN01,BR0022,173556.23,4.08,60,2024-02-13,2029-01-17,3202.57,94833.97,Current
LON0000411,CUS0002328,PRD-LN04,BR0038,5425230.86,10.38,24,2023-07-20,2025-07-09,251299.47,4978392.7,Late
LON0000412,CUS0000589,PRD-LN04,BR0004,8923293.54,7.64,84,2021-01-09,2027-12-04,137485.31,4059670.49,Current
LON0000413,CUS0001841,PRD-LN03,BR0005,8054306.15,17.6,60,2024-08-29,2029-08-03,202777.87,1086067.77,Closed
LON0000414,CUS0006967,PRD-LN04,BR0042,6048529.77,4.4,240,2024-02-25,2043-11-12,37940.26,5857456.95,Current
LON0000415,CUS0006728,PRD-LN03,BR0001,6724421.9,8.84,60,2024-05-21,2029-04-25,139066.35,1856577.36,Current
LON0000416,CUS0009572,PRD-LN02,BR0027,444802.65,20.69,24,2020-08-01,2022-07-22,22788.8,80277.95,Current
LON0000417,CUS0008787,PRD-LN02,BR0017,310708.47,21.33,12,2020-09-04,2021-08-30,28980.47,273852.83,Current
LON0000418,CUS0009236,PRD-LN02,BR0042,505552.06,15.43,48,2020-02-06,2024-01-16,14180.33,505166.24,Current
LON0000419,CUS0005301,PRD-LN04,BR0015,5130322.1,13.2,24,2023-02-21,2025-02-10,244387.09,3090927.83,Current
LON0000420,CUS0004318,PRD-LN03,BR0026,5383010.79,9.53,360,2021-10-13,2051-05-09,45381.14,3659183.04,Current
LON0000421,CUS0003635,PRD-LN03,BR0004,10107977.75,20.46,84,2022-05-29,2029-04-22,227267.84,9188974.52,Current
