history_id,customer_id,segment_id,valid_from,valid_to,is_current
CSH0000429,CUS0000429,SEG-PRIV,2020-12-31,,True
CSH0000430,CUS0000430,SEG-PRIV,2018-01-01,,True
CSH0000431,CUS0000431,SEG-AFFL,2026-01-05,,True
CSH0000432,CUS0000432,SEG-MASS,2023-10-02,,True
CSH0000433,CUS0000433,SEG-PRIV,2021-04-04,,True
CSH0000434,CUS0000434,SEG-MAFF,2025-03-29,,True
CSH0000435,CUS0000435,SEG-SME,2019-05-15,,True
CSH0000436,CUS0000436,SEG-MASS,2026-04-29,,True
CSH0000437,CUS0000437,SEG-MAFF,2023-06-20,,True
CSH0000438,CUS0000438,SEG-AFFL,2022-01-07,,True
CSH0000439,CUS0000439,SEG-AFFL,2018-06-06,,True
CSH0000440,CUS0000440,SEG-SME,2026-03-04,,True
CSH0000441,CUS0000441,SEG-MAFF,2023-08-09,,True
CSH0000442,CUS0000442,SEG-MAFF,2025-12-26,,True
CSH0000443,CUS0000443,SEG-PRIV,2023-04-18,,True
CSH0000444,CUS0000444,SEG-AFFL,2024-08-08,,True
CSH0000445,CUS0000445,SEG-MAFF,2023-02-08,,True
CSH0000446,CUS0000446,SEG-PRIV,2024-11-10,,True
CSH0000447,CUS0000447,SEG-AFFL,2019-10-04,,True
CSH0000448,CUS0000448,SEG-AFFL,2021-02-20,,True
CSH0000449,CUS0000449,SEG-MASS,2020-04-03,,True
CSH0000450,CUS0000450,SEG-MAFF,2019-03-08,,True
CSH0000451,CUS0000451,SEG-MASS,2018-04-19,,True
CSH0000452,CUS0000452,SEG-AFFL,2022-03-16,,True
CSH0000453,CUS0000453,SEG-AFFL,2020-04-06,,True
CSH0000454,CUS0000454,SEG-PRIV,2018-06-28,,True
CSH0000455,CUS0000455,SEG-SME,2019-09-01,,True
CSH0000456,CUS0000456,SEG-MAFF,2026-02-08,,True
CSH0000457,CUS0000457,SEG-MASS,2024-09-18,,True
CSH0000458,CUS0000458,SEG-CORP,2018-05-22,,True
CSH0000459,CUS0000459,SEG-MASS,2018-11-18,,True
CSH0000460,CUS0000460,SEG-AFFL,2019-09-18,,True
CSH0000461,CUS0000461,SEG-AFFL,2023-08-08,,True
CSH0000462,CUS0000462,SEG-AFFL,2022-01-08,,True
CSH0000463,CUS0000463,SEG-AFFL,2025-04-23,,True
CSH0000464,CUS0000464,SEG-AFFL,2025-11-25,,True
CSH0000465,CUS0000465,SEG-MASS,2018-08-26,,True
CSH0000466,CUS0000466,SEG-MAFF,2023-12-20,,True
CSH0000467,CUS0000467,SEG-PRIV,2024-08-04,,True
CSH0000468,CUS0000468,SEG-MASS,2019-11-27,,True
CSH0000469,CUS0000469,SEG-AFFL,2021-12-29,,True
CSH0000470,CUS0000470,SEG-MAFF,2023-06-05,,True
CSH0000471,CUS0000471,SEG-SME,2022-11-27,,True
CSH0000472,CUS0000472,SEG-MAFF,2024-05-22,,True
CSH0000473,CUS0000473,SEG-MASS,2019-08-31,,True
CSH0000474,CUS0000474,SEG-CORP,2019-06-26,,True
CSH0000475,CUS0000475,SEG-MAFF,2019-09-26,,True
CSH0000476,CUS0000476,SEG-MAFF,2022-10-18,,True
CSH0000477,CUS0000477,SEG-AFFL,2020-02-19,,True
CSH0000478,CUS0000478,SEG-CORP,2020-01-22,,True
CSH0000479,CUS0000479,SEG-MAFF,2018-07-30,,True
CSH0000480,CUS0000480,SEG-CORP,2023-03-31,,True
CSH0000481,CUS0000481,SEG-SME,2025-11-10,,True
CSH0000482,CUS0000482,SEG-CORP,2025-08-31,,True
CSH0000483,CUS0000483,SEG-MASS,2021-12-01,,True
CSH0000484,CUS0000484,SEG-AFFL,2021-03-25,,True
CSH0000485,CUS0000485,SEG-PRIV,2023-02-09,,True
CSH0000486,CUS0000486,SEG-MASS,2025-06-21,,True
CSH0000487,CUS0000487,SEG-AFFL,2022-01-25,,True
CSH0000488,CUS0000488,SEG-AFFL,2018-07-20,,True
CSH0000489,CUS0000489,SEG-MAFF,2023-09-26,,True
CSH0000490,CUS0000490,SEG-AFFL,2018-02-05,,True
CSH0000491,CUS0000491,SEG-CORP,2021-02-04,,True
CSH0000492,CUS0000492,SEG-CORP,2019-02-24,,True
CSH0000493,CUS0000493,SEG-MAFF,2020-09-09,,True
CSH0000494,CUS0000494,SEG-PRIV,2025-04-06,,True
CSH0000495,CUS0000495,SEG-CORP,2024-01-28,,True
CSH0000496,CUS0000496,SEG-MASS,2021-03-01,,True
CSH0000497,CUS0000497,SEG-MASS,2019-11-12,,True
CSH0000498,CUS0000498,SEG-PRIV,2018-01-15,,True
CSH0000499,CUS0000499,SEG-AFFL,2019-05-20,,True
CSH0000500,CUS0000500,SEG-MASS,2022-09-04,,True
CSH0000501,CUS0000501,SEG-SME,2023-10-28,,True
CSH0000502,CUS0000502,SEG-AFFL,2026-03-17,,True
CSH0000503,CUS0000503,SEG-MAFF,2018-07-25,,True
CSH0000504,CUS0000504,SEG-MAFF,2019-10-22,,True
CSH0000505,CUS0000505,SEG-MASS,2020-12-22,,True
CSH0000506,CUS0000506,SEG-AFFL,2024-05-01,,True
CSH0000507,CUS0000507,SEG-CORP,2022-11-08,,True
CSH0000508,CUS0000508,SEG-MASS,2023-10-18,,True
CSH0000509,CUS0000509,SEG-MAFF,2025-09-24,,True
CSH0000510,CUS0000510,SEG-MAFF,2019-09-27,,True
CSH0000511,CUS0000511,SEG-MAFF,2018-01-24,,True
CSH0000512,CUS0000512,SEG-AFFL,2025-05-28,,True
CSH0000513,CUS0000513,SEG-PRIV,2021-10-16,,True
CSH0000514,CUS0000514,SEG-AFFL,2018-11-25,,True
CSH0000515,CUS0000515,SEG-MAFF,2024-09-10,,True
CSH0000516,CUS0000516,SEG-MAFF,2018-06-05,,True
CSH0000517,CUS0000517,SEG-MASS,2020-12-22,,True
CSH0000518,CUS0000518,SEG-AFFL,2024-06-29,,True
CSH0000519,CUS0000519,SEG-SME,2026-01-04,,True
CSH0000520,CUS0000520,SEG-MASS,2021-03-15,,True
CSH0000521,CUS0000521,SEG-CORP,2022-05-12,,True
CSH0000522,CUS0000522,SEG-MASS,2020-02-07,,True
CSH0000523,CUS0000523,SEG-AFFL,2023-07-05,,True
CSH0000524,CUS0000524,SEG-MASS,2018-01-24,,True
CSH0000525,CUS0000525,SEG-MASS,2024-01-24,,True
CSH0000526,CUS0000526,SEG-AFFL,2025-09-06,,True
CSH0000527,CUS0000527,SEG-MASS,2024-03-17,,True
CSH0000528,CUS0000528,SEG-MASS,2020-06-16,,True
CSH0000529,CUS0000529,SEG-AFFL,2023-05-30,,True
CSH0000530,CUS0000530,SEG-SME,2018-12-05,,True
CSH0000531,CUS0000531,SEG-AFFL,2022-10-06,,True
CSH0000532,CUS0000532,SEG-MAFF,2020-08-04,,True
CSH0000533,CUS0000533,SEG-MASS,2019-05-12,,True
CSH0000534,CUS0000534,SEG-SME,2024-10-08,,True
CSH0000535,CUS0000535,SEG-MASS,2023-08-06,,True
CSH0000536,CUS0000536,SEG-PRIV,2021-03-24,,True
CSH0000537,CUS0000537,SEG-MAFF,2021-07-29,,True
CSH0000538,CUS0000538,SEG-AFFL,2019-08-30,,True
CSH0000539,CUS0000539,SEG-CORP,2022-11-04,,True
CSH0000540,CUS0000540,SEG-MASS,2025-02-02,,True
CSH0000541,CUS0000541,SEG-MAFF,2022-01-07,,True
CSH0000542,CUS0000542,SEG-MAFF,2018-11-11,,True
CSH0000543,CUS0000543,SEG-MAFF,2020-10-20,,True
CSH0000544,CUS0000544,SEG-AFFL,2021-03-06,,True
CSH0000545,CUS0000545,SEG-MASS,2020-10-16,,True
CSH0000546,CUS0000546,SEG-AFFL,2022-02-13,,True
CSH0000547,CUS0000547,SEG-SME,2021-12-11,,True
CSH0000548,CUS0000548,SEG-MAFF,2018-12-11,,True
CSH0000549,CUS0000549,SEG-AFFL,2018-04-09,,True
CSH0000550,CUS0000550,SEG-MASS,2021-02-01,,True
CSH0000551,CUS0000551,SEG-MASS,2023-08-31,,True
CSH0000552,CUS0000552,SEG-SME,2025-06-25,,True
CSH0000553,CUS0000553,SEG-AFFL,2021-03-04,,True
CSH0000554,CUS0000554,SEG-MAFF,2022-11-26,,True
CSH0000555,CUS0000555,SEG-MAFF,2025-03-30,,True
CSH0000556,CUS0000556,SEG-SME,2018-07-05,,True
CSH0000557,CUS0000557,SEG-MASS,2025-02-22,,True
CSH0000558,CUS0000558,SEG-SME,2022-08-07,,True
CSH0000559,CUS0000559,SEG-SME,2018-02-06,,True
CSH0000560,CUS0000560,SEG-MASS,2023-11-04,,True
CSH0000561,CUS0000561,SEG-MAFF,2024-10-09,,True
CSH0000562,CUS0000562,SEG-MASS,2018-01-30,,True
CSH0000563,CUS0000563,SEG-MASS,2019-01-17,,True
CSH0000564,CUS0000564,SEG-MASS,2023-07-26,,True
CSH0000565,CUS0000565,SEG-MASS,2023-05-31,,True
CSH0000566,CUS0000566,SEG-AFFL,2023-01-15,,True
CSH0000567,CUS0000567,SEG-MASS,2022-10-03,,True
CSH0000568,CUS0000568,SEG-PRIV,2021-07-22,,True
CSH0000569,CUS0000569,SEG-CORP,2023-02-24,,True
CSH0000570,CUS0000570,SEG-MAFF,2019-12-15,,True
CSH0000571,CUS0000571,SEG-SME,2018-09-15,,True
CSH0000572,CUS0000572,SEG-MAFF,2018-03-05,,True
CSH0000573,CUS0000573,SEG-MAFF,2025-03-31,,True
CSH0000574,CUS0000574,SEG-AFFL,2018-02-01,,True
CSH0000575,CUS0000575,SEG-MASS,2021-05-12,,True
CSH0000576,CUS0000576,SEG-PRIV,2023-03-14,,True
CSH0000577,CUS0000577,SEG-MAFF,2020-12-10,,True
CSH0000578,CUS0000578,SEG-CORP,2018-10-12,,True
CSH0000579,CUS0000579,SEG-AFFL,2019-05-11,,True
CSH0000580,CUS0000580,SEG-MAFF,2024-08-26,,True
CSH0000581,CUS0000581,SEG-AFFL,2018-11-30,,True
CSH0000582,CUS0000582,SEG-MASS,2024-04-08,,True
CSH0000583,CUS0000583,SEG-AFFL,2020-05-13,,True
CSH0000584,CUS0000584,SEG-AFFL,2022-10-20,,True
CSH0000585,CUS0000585,SEG-MASS,2020-12-04,,True
CSH0000586,CUS0000586,SEG-MASS,2022-08-18,,True
CSH0000587,CUS0000587,SEG-MASS,2018-02-17,,True
CSH0000588,CUS0000588,SEG-AFFL,2020-08-10,,True
CSH0000589,CUS0000589,SEG-MASS,2020-11-06,,True
CSH0000590,CUS0000590,SEG-AFFL,2018-02-19,,True
CSH0000591,CUS0000591,SEG-MASS,2024-06-24,,True
CSH0000592,CUS0000592,SEG-CORP,2020-07-21,,True
CSH0000593,CUS0000593,SEG-MAFF,2023-08-22,,True
CSH0000594,CUS0000594,SEG-PRIV,2022-11-23,,True
CSH0000595,CUS0000595,SEG-AFFL,2019-02-19,,True
CSH0000596,CUS0000596,SEG-MAFF,2023-08-25,,True
CSH0000597,CUS0000597,SEG-MAFF,2021-11-15,,True
CSH0000598,CUS0000598,SEG-CORP,2023-10-08,,True
CSH0000599,CUS0000599,SEG-SME,2023-08-27,,True
CSH0000600,CUS0000600,SEG-MAFF,2024-10-23,,True
CSH0000601,CUS0000601,SEG-AFFL,2021-07-23,,True
CSH0000602,CUS0000602,SEG-MAFF,2024-11-25,,True
CSH0000603,CUS0000603,SEG-AFFL,2023-03-30,,True
CSH0000604,CUS0000604,SEG-MAFF,2022-06-21,,True
CSH0000605,CUS0000605,SEG-MAFF,2020-07-13,,True
CSH0000606,CUS0000606,SEG-PRIV,2018-09-14,,True
CSH0000607,CUS0000607,SEG-MASS,2026-02-05,,True
CSH0000608,CUS0000608,SEG-MASS,2020-12-12,,True
CSH0000609,CUS0000609,SEG-CORP,2025-10-08,,True
CSH0000610,CUS0000610,SEG-CORP,2023-02-21,,True
CSH0000611,CUS0000611,SEG-MASS,2021-10-04,,True
CSH0000612,CUS0000612,SEG-AFFL,2024-04-08,,True
CSH0000613,CUS0000613,SEG-AFFL,2025-02-16,,True
CSH0000614,CUS0000614,SEG-AFFL,2018-02-18,,True
CSH0000615,CUS0000615,SEG-MASS,2019-02-19,,True
CSH0000616,CUS0000616,SEG-AFFL,2026-02-05,,True
CSH0000617,CUS0000617,SEG-AFFL,2020-08-04,,True
CSH0000618,CUS0000618,SEG-MASS,2019-08-06,,True
CSH0000619,CUS0000619,SEG-AFFL,2021-11-19,,True
CSH0000620,CUS0000620,SEG-MASS,2025-04-14,,True
CSH0000621,CUS0000621,SEG-MASS,2022-10-25,,True
CSH0000622,CUS0000622,SEG-AFFL,2023-12-15,,True
CSH0000623,CUS0000623,SEG-SME,2018-09-15,,True
CSH0000624,CUS0000624,SEG-MAFF,2025-11-03,,True
CSH0000625,CUS0000625,SEG-MASS,2022-12-03,,True
CSH0000626,CUS0000626,SEG-AFFL,2022-01-31,,True
CSH0000627,CUS0000627,SEG-AFFL,2025-07-11,,True
CSH0000628,CUS0000628,SEG-MASS,2026-01-04,,True
CSH0000629,CUS0000629,SEG-SME,2020-02-16,,True
CSH0000630,CUS0000630,SEG-MAFF,2020-08-22,,True
CSH0000631,CUS0000631,SEG-MAFF,2021-04-14,,True
CSH0000632,CUS0000632,SEG-SME,2023-09-27,,True
CSH0000633,CUS0000633,SEG-PRIV,2019-01-08,,True
CSH0000634,CUS0000634,SEG-MASS,2024-09-25,,True
CSH0000635,CUS0000635,SEG-MASS,2018-08-28,,True
CSH0000636,CUS0000636,SEG-AFFL,2019-02-04,,True
CSH0000637,CUS0000637,SEG-AFFL,2018-08-03,,True
CSH0000638,CUS0000638,SEG-CORP,2020-04-05,,True
CSH0000639,CUS0000639,SEG-MASS,2022-11-05,,True
CSH0000640,CUS0000640,SEG-PRIV,2025-07-16,,True
CSH0000641,CUS0000641,SEG-CORP,2020-04-17,,True
CSH0000642,CUS0000642,SEG-MAFF,2023-07-23,,True
CSH0000643,CUS0000643,SEG-AFFL,2022-06-17,,True
CSH0000644,CUS0000644,SEG-CORP,2024-12-31,,True
CSH0000645,CUS0000645,SEG-AFFL,2023-07-21,,True
CSH0000646,CUS0000646,SEG-AFFL,2018-07-30,,True
CSH0000647,CUS0000647,SEG-AFFL,2020-07-12,,True
CSH0000648,CUS0000648,SEG-SME,2024-03-04,,True
CSH0000649,CUS0000649,SEG-AFFL,2019-08-24,,True
CSH0000650,CUS0000650,SEG-MAFF,2020-06-21,,True
CSH0000651,CUS0000651,SEG-MASS,2018-08-02,,True
CSH0000652,CUS0000652,SEG-MASS,2025-10-08,,True
CSH0000653,CUS0000653,SEG-AFFL,2022-05-07,,True
CSH0000654,CUS0000654,SEG-PRIV,2021-12-29,,True
CSH0000655,CUS0000655,SEG-SME,2020-04-15,,True
CSH0000656,CUS0000656,SEG-MAFF,2025-02-06,,True
CSH0000657,CUS0000657,SEG-MASS,2018-01-19,,True
CSH0000658,CUS0000658,SEG-PRIV,2022-11-19,,True
CSH0000659,CUS0000659,SEG-AFFL,2022-11-10,,True
CSH0000660,CUS0000660,SEG-MASS,2022-07-06,,True
CSH0000661,CUS0000661,SEG-MASS,2024-12-21,,True
CSH0000662,CUS0000662,SEG-PRIV,2019-11-21,,True
CSH0000663,CUS0000663,SEG-AFFL,2022-12-29,,True
CSH0000664,CUS0000664,SEG-MAFF,2023-08-18,,True
CSH0000665,CUS0000665,SEG-PRIV,2026-03-26,,True
CSH0000666,CUS0000666,SEG-AFFL,2021-12-29,,True
CSH0000667,CUS0000667,SEG-MASS,2024-06-17,,True
CSH0000668,CUS0000668,SEG-AFFL,2022-06-29,,True
CSH0000669,CUS0000669,SEG-PRIV,2021-12-09,,True
CSH0000670,CUS0000670,SEG-MASS,2019-10-31,,True
CSH0000671,CUS0000671,SEG-MASS,2024-12-31,,True
CSH0000672,CUS0000672,SEG-AFFL,2024-03-20,,True
CSH0000673,CUS0000673,SEG-CORP,2023-09-14,,True
CSH0000674,CUS0000674,SEG-MASS,2025-12-28,,True
CSH0000675,CUS0000675,SEG-MASS,2019-05-07,,True
CSH0000676,CUS0000676,SEG-PRIV,2019-05-22,,True
CSH0000677,CUS0000677,SEG-PRIV,2023-04-05,,True
CSH0000678,CUS0000678,SEG-CORP,2025-12-15,,True
CSH0000679,CUS0000679,SEG-SME,2019-07-09,,True
CSH0000680,CUS0000680,SEG-SME,2021-09-03,,True
CSH0000681,CUS0000681,SEG-MASS,2019-04-02,,True
CSH0000682,CUS0000682,SEG-MAFF,2019-09-29,,True
CSH0000683,CUS0000683,SEG-CORP,2026-03-22,,True
CSH0000684,CUS0000684,SEG-AFFL,2019-04-07,,True
CSH0000685,CUS0000685,SEG-MAFF,2023-01-20,,True
CSH0000686,CUS0000686,SEG-AFFL,2020-08-21,,True
CSH0000687,CUS0000687,SEG-CORP,2023-09-19,,True
CSH0000688,CUS0000688,SEG-AFFL,2021-01-27,,True
CSH0000689,CUS0000689,SEG-PRIV,2022-08-07,,True
CSH0000690,CUS0000690,SEG-MAFF,2018-12-26,,True
CSH0000691,CUS0000691,SEG-CORP,2021-02-05,,True
CSH0000692,CUS0000692,SEG-MAFF,2019-01-15,,True
CSH0000693,CUS0000693,SEG-AFFL,2020-05-15,,True
CSH0000694,CUS0000694,SEG-AFFL,2024-03-19,,True
CSH0000695,CUS0000695,SEG-CORP,2025-12-23,,True
CSH0000696,CUS0000696,SEG-AFFL,2019-02-08,,True
CSH0000697,CUS0000697,SEG-MAFF,2018-05-29,,True
CSH0000698,CUS0000698,SEG-CORP,2019-08-12,,True
CSH0000699,CUS0000699,SEG-CORP,2018-05-19,,True
CSH0000700,CUS0000700,SEG-AFFL,2023-09-05,,True
CSH0000701,CUS0000701,SEG-MAFF,2026-03-01,,True
CSH0000702,CUS0000702,SEG-AFFL,2018-11-19,,True
CSH0000703,CUS0000703,SEG-AFFL,2021-03-06,,True
CSH0000704,CUS0000704,SEG-MAFF,2018-05-16,,True
CSH0000705,CUS0000705,SEG-MAFF,2025-11-14,,True
CSH0000706,CUS0000706,SEG-AFFL,2024-05-21,,True
CSH0000707,CUS0000707,SEG-SME,2021-12-09,,True
CSH0000708,CUS0000708,SEG-AFFL,2019-01-15,,True
CSH0000709,CUS0000709,SEG-PRIV,2025-11-05,,True
CSH0000710,CUS0000710,SEG-MASS,2025-02-15,,True
CSH0000711,CUS0000711,SEG-MAFF,2022-02-28,,True
CSH0000712,CUS0000712,SEG-MAFF,2023-06-15,,True
CSH0000713,CUS0000713,SEG-MAFF,2020-02-15,,True
CSH0000714,CUS0000714,SEG-MASS,2022-06-13,,True
CSH0000715,CUS0000715,SEG-AFFL,2025-12-13,,True
CSH0000716,CUS0000716,SEG-PRIV,2024-06-29,,True
CSH0000717,CUS0000717,SEG-MAFF,2020-11-16,,True
CSH0000718,CUS0000718,SEG-CORP,2024-01-27,,True
CSH0000719,CUS0000719,SEG-MASS,2025-10-16,,True
CSH0000720,CUS0000720,SEG-SME,2022-04-27,,True
CSH0000721,CUS0000721,SEG-PRIV,2025-02-21,,True
CSH0000722,CUS0000722,SEG-PRIV,2021-11-06,,True
CSH0000723,CUS0000723,SEG-CORP,2022-11-25,,True
CSH0000724,CUS0000724,SEG-AFFL,2022-06-02,,True
CSH0000725,CUS0000725,SEG-MASS,2020-12-06,,True
CSH0000726,CUS0000726,SEG-AFFL,2021-08-13,,True
CSH0000727,CUS0000727,SEG-MASS,2021-11-09,,True
CSH0000728,CUS0000728,SEG-AFFL,2020-09-05,,True
CSH0000729,CUS0000729,SEG-AFFL,2022-03-22,,True
CSH0000730,CUS0000730,SEG-AFFL,2018-10-09,,True
CSH0000731,CUS0000731,SEG-PRIV,2025-03-20,,True
CSH0000732,CUS0000732,SEG-AFFL,2024-01-06,,True
CSH0000733,CUS0000733,SEG-AFFL,2022-03-07,,True
CSH0000734,CUS0000734,SEG-MASS,2020-11-26,,True
CSH0000735,CUS0000735,SEG-AFFL,2020-03-01,,True
CSH0000736,CUS0000736,SEG-AFFL,2021-02-14,,True
CSH0000737,CUS0000737,SEG-MAFF,2024-02-27,,True
CSH0000738,CUS0000738,SEG-PRIV,2025-04-25,,True
CSH0000739,CUS0000739,SEG-AFFL,2020-08-05,,True
CSH0000740,CUS0000740,SEG-MAFF,2021-09-04,,True
CSH0000741,CUS0000741,SEG-MASS,2025-06-27,,True
CSH0000742,CUS0000742,SEG-MASS,2019-08-08,,True
CSH0000743,CUS0000743,SEG-CORP,2021-03-04,,True
CSH0000744,CUS0000744,SEG-SME,2021-05-06,,True
CSH0000745,CUS0000745,SEG-AFFL,2020-03-17,,True
CSH0000746,CUS0000746,SEG-PRIV,2025-06-15,,True
CSH0000747,CUS0000747,SEG-AFFL,2021-11-28,,True
CSH0000748,CUS0000748,SEG-SME,2018-03-20,,True
CSH0000749,CUS0000749,SEG-MAFF,2019-12-10,,True
CSH0000750,CUS0000750,SEG-MAFF,2018-12-24,,True
CSH0000751,CUS0000751,SEG-MAFF,2024-01-23,,True
CSH0000752,CUS0000752,SEG-SME,2022-03-04,,True
CSH0000753,CUS0000753,SEG-MASS,2018-04-13,,True
CSH0000754,CUS0000754,SEG-SME,2022-03-24,,True
CSH0000755,CUS0000755,SEG-MASS,2024-12-18,,True
CSH0000756,CUS0000756,SEG-MAFF,2024-07-19,,True
CSH0000757,CUS0000757,SEG-MAFF,2019-06-20,,True
CSH0000758,CUS0000758,SEG-SME,2020-02-20,,True
CSH0000759,CUS0000759,SEG-MAFF,2018-08-17,,True
CSH0000760,CUS0000760,SEG-MASS,2025-07-27,,True
CSH0000761,CUS0000761,SEG-MAFF,2021-09-28,,True
CSH0000762,CUS0000762,SEG-MASS,2021-04-23,,True
CSH0000763,CUS0000763,SEG-MASS,2019-10-12,,True
CSH0000764,CUS0000764,SEG-MAFF,2023-11-09,,True
CSH0000765,CUS0000765,SEG-MASS,2025-01-01,,True
CSH0000766,CUS0000766,SEG-MAFF,2018-07-11,,True
CSH0000767,CUS0000767,SEG-MAFF,2018-03-06,,True
CSH0000768,CUS0000768,SEG-AFFL,2019-11-23,,True
CSH0000769,CUS0000769,SEG-PRIV,2023-07-15,,True
CSH0000770,CUS0000770,SEG-MASS,2022-06-06,,True
CSH0000771,CUS0000771,SEG-MAFF,2021-12-19,,True
CSH0000772,CUS0000772,SEG-SME,2018-05-24,,True
CSH0000773,CUS0000773,SEG-MAFF,2022-03-24,,True
CSH0000774,CUS0000774,SEG-MASS,2022-01-06,,True
CSH0000775,CUS0000775,SEG-MASS,2025-01-18,,True
CSH0000776,CUS0000776,SEG-AFFL,2018-07-06,,True
CSH0000777,CUS0000777,SEG-MAFF,2021-01-10,,True
CSH0000778,CUS0000778,SEG-MAFF,2020-02-28,,True
CSH0000779,CUS0000779,SEG-AFFL,2023-04-05,,True
CSH0000780,CUS0000780,SEG-AFFL,2018-06-10,,True
CSH0000781,CUS0000781,SEG-CORP,2023-11-02,,True
CSH0000782,CUS0000782,SEG-MAFF,2018-10-07,,True
CSH0000783,CUS0000783,SEG-AFFL,2024-05-12,,True
CSH0000784,CUS0000784,SEG-MAFF,2019-07-10,,True
CSH0000785,CUS0000785,SEG-SME,2021-01-30,,True
CSH0000786,CUS0000786,SEG-MASS,2025-03-22,,True
CSH0000787,CUS0000787,SEG-MASS,2021-11-08,,True
CSH0000788,CUS0000788,SEG-AFFL,2020-07-02,,True
CSH0000789,CUS0000789,SEG-MASS,2022-01-12,,True
CSH0000790,CUS0000790,SEG-AFFL,2018-11-21,,True
CSH0000791,CUS0000791,SEG-MAFF,2018-10-10,,True
CSH0000792,CUS0000792,SEG-MAFF,2023-08-06,,True
CSH0000793,CUS0000793,SEG-SME,2026-02-05,,True
CSH0000794,CUS0000794,SEG-MASS,2022-11-28,,True
CSH0000795,CUS0000795,SEG-MAFF,2024-06-02,,True
CSH0000796,CUS0000796,SEG-MASS,2020-04-03,,True
CSH0000797,CUS0000797,SEG-MASS,2024-01-04,,True
CSH0000798,CUS0000798,SEG-MASS,2023-12-11,,True
CSH0000799,CUS0000799,SEG-MAFF,2025-10-27,,True
CSH0000800,CUS0000800,SEG-PRIV,2022-06-20,,True
CSH0000801,CUS0000801,SEG-AFFL,2018-08-04,,True
CSH0000802,CUS0000802,SEG-AFFL,2020-01-16,,True
CSH0000803,CUS0000803,SEG-PRIV,2018-04-08,,True
CSH0000804,CUS0000804,SEG-SME,2021-07-03,,True
CSH0000805,CUS0000805,SEG-MAFF,2018-01-30,,True
CSH0000806,CUS0000806,SEG-MASS,2024-04-28,,True
CSH0000807,CUS0000807,SEG-MASS,2025-07-10,,True
CSH0000808,CUS0000808,SEG-MAFF,2024-10-11,,True
CSH0000809,CUS0000809,SEG-SME,2018-06-30,,True
CSH0000810,CUS0000810,SEG-MAFF,2023-05-24,,True
CSH0000811,CUS0000811,SEG-PRIV,2024-02-02,,True
CSH0000812,CUS0000812,SEG-PRIV,2022-02-28,,True
CSH0000813,CUS0000813,SEG-MASS,2019-09-02,,True
CSH0000814,CUS0000814,SEG-MAFF,2020-09-12,,True
CSH0000815,CUS0000815,SEG-SME,2022-02-27,,True
CSH0000816,CUS0000816,SEG-MASS,2021-04-19,,True
CSH0000817,CUS0000817,SEG-CORP,2025-03-09,,True
CSH0000818,CUS0000818,SEG-PRIV,2025-12-02,,True
CSH0000819,CUS0000819,SEG-MAFF,2025-03-21,,True
CSH0000820,CUS0000820,SEG-SME,2019-05-05,,True
CSH0000821,CUS0000821,SEG-PRIV,2025-05-20,,True
CSH0000822,CUS0000822,SEG-CORP,2021-01-11,,True
CSH0000823,CUS0000823,SEG-MAFF,2021-10-15,,True
CSH0000824,CUS0000824,SEG-MASS,2021-07-19,,True
CSH0000825,CUS0000825,SEG-MAFF,2022-02-20,,True
CSH0000826,CUS0000826,SEG-AFFL,2025-12-05,,True
CSH0000827,CUS0000827,SEG-AFFL,2023-01-01,,True
CSH0000828,CUS0000828,SEG-AFFL,2019-06-06,,True
CSH0000829,CUS0000829,SEG-AFFL,2021-06-25,,True
CSH0000830,CUS0000830,SEG-MASS,2026-02-28,,True
CSH0000831,CUS0000831,SEG-SME,2025-06-18,,True
CSH0000832,CUS0000832,SEG-CORP,2018-09-11,,True
CSH0000833,CUS0000833,SEG-MASS,2019-10-25,,True
CSH0000834,CUS0000834,SEG-MAFF,2022-04-10,,True
CSH0000835,CUS0000835,SEG-MASS,2021-05-09,,True
CSH0000836,CUS0000836,SEG-MASS,2019-09-02,,True
CSH0000837,CUS0000837,SEG-PRIV,2021-09-01,,True
CSH0000838,CUS0000838,SEG-MASS,2024-12-14,,True
CSH0000839,CUS0000839,SEG-AFFL,2026-02-22,,True
CSH0000840,CUS0000840,SEG-MAFF,2025-06-05,,True
CSH0000841,CUS0000841,SEG-SME,2023-07-15,,True
CSH0000842,CUS0000842,SEG-MAFF,2020-02-16,,True
CSH0000843,CUS0000843,SEG-PRIV,2025-10-04,,True
CSH0000844,CUS0000844,SEG-MAFF,2020-02-19,,True
CSH0000845,CUS0000845,SEG-MASS,2022-02-25,,True
CSH0000846,CUS0000846,SEG-CORP,2023-10-31,,True
CSH0000847,CUS0000847,SEG-MAFF,2021-11-20,,True
CSH0000848,CUS0000848,SEG-AFFL,2023-05-19,,True
CSH0000849,CUS0000849,SEG-SME,2024-04-20,,True
CSH0000850,CUS0000850,SEG-SME,2018-05-27,,True
CSH0000851,CUS0000851,SEG-MASS,2023-09-01,,True
CSH0000852,CUS0000852,SEG-MASS,2020-10-27,,True
CSH0000853,CUS0000853,SEG-MAFF,2024-08-07,,True
CSH0000854,CUS0000854,SEG-MASS,2021-12-29,,True
CSH0000855,CUS0000855,SEG-CORP,2018-06-24,,True
CSH0000856,CUS0000856,SEG-AFFL,2022-07-08,,True
CSH0000857,CUS0000857,SEG-MASS,2022-09-10,,True
CSH0000858,CUS0000858,SEG-MAFF,2023-11-01,,True
