holding_id,customer_id,product_id,units_held,average_cost_thb,current_nav_thb,market_value_thb,as_of_date
INV0000285,CUS0004659,PRD-WL01,43701.2991,22.3697,26.5077,1158420.93,2026-05-01
INV0000286,CUS0005472,PRD-WL02,24068.9473,6.0155,8.1866,197042.84,2026-05-01
INV0000287,CUS0004505,PRD-WL04,37914.4611,12.0517,13.9193,527742.76,2026-05-01
INV0000288,CUS0005262,PRD-WL04,27052.8949,7.5481,8.0888,218825.46,2026-05-01
INV0000289,CUS0004006,PRD-WL04,1251.7666,27.4821,26.0574,32617.78,2026-05-01
INV0000290,CUS0001151,PRD-WL01,22308.0988,16.0062,13.3855,298605.06,2026-05-01
INV0000291,CUS0002942,PRD-WL01,2979.553,21.1645,21.119,62925.18,2026-05-01
INV0000292,CUS0009348,PRD-WL04,14683.3309,22.3365,21.5478,316393.48,2026-05-01
INV0000293,CUS0008700,PRD-WL04,1666.3116,27.5846,29.9533,49911.53,2026-05-01
INV0000294,CUS0000406,PRD-WL02,42716.2083,12.8101,14.1188,603101.6,2026-05-01
INV0000295,CUS0009659,PRD-WL04,2599.9417,22.736,28.5697,74279.55,2026-05-01
INV0000296,CUS0005220,PRD-WL01,41776.5261,24.5447,29.3194,1224862.68,2026-05-01
INV0000297,CUS0003051,PRD-WL01,19675.0369,8.7031,10.7731,211961.14,2026-05-01
INV0000298,CUS0003331,PRD-WL02,20950.955,15.6383,19.5517,409626.79,2026-05-01
INV0000299,CUS0005070,PRD-WL02,358.9087,32.6909,31.2098,11201.47,2026-05-01
INV0000300,CUS0005313,PRD-WL04,30551.4702,8.1201,9.6878,295976.53,2026-05-01
INV0000301,CUS0005253,PRD-WL04,4888.4997,17.6763,16.2801,79585.26,2026-05-01
INV0000302,CUS0004941,PRD-WL02,1109.676,21.909,26.0855,28946.45,2026-05-01
INV0000303,CUS0002657,PRD-WL02,34792.2221,27.7641,27.458,955324.83,2026-05-01
INV0000304,CUS0001750,PRD-WL01,18005.9274,36.6641,31.6599,570065.86,2026-05-01
INV0000305,CUS0000684,PRD-WL04,16520.8164,33.9379,30.7619,508211.7,2026-05-01
INV0000306,CUS0001333,PRD-WL04,8551.2483,12.7154,15.2466,130377.46,2026-05-01
INV0000307,CUS0000933,PRD-WL03,47122.4635,23.7266,26.1421,1231880.15,2026-05-01
INV0000308,CUS0005748,PRD-WL04,44456.293,19.9512,19.305,858228.74,2026-05-01
INV0000309,CUS0005579,PRD-WL04,5533.299,15.0095,13.1172,72581.39,2026-05-01
INV0000310,CUS0004376,PRD-WL01,24561.5032,20.5343,23.5858,579302.7,2026-05-01
INV0000311,CUS0001695,PRD-WL03,11647.9622,38.2676,34.1559,397846.63,2026-05-01
INV0000312,CUS0001389,PRD-WL01,3120.736,31.4444,28.9114,90224.85,2026-05-01
INV0000313,CUS0003040,PRD-WL04,26652.3745,17.828,18.59,495467.64,2026-05-01
INV0000314,CUS0009296,PRD-WL04,9540.5658,14.2069,17.7716,169551.12,2026-05-01
INV0000315,CUS0004538,PRD-WL02,49271.5334,9.7893,8.2477,406376.83,2026-05-01
INV0000316,CUS0009170,PRD-WL02,9633.507,11.1844,9.4614,91146.46,2026-05-01
INV0000317,CUS0000247,PRD-WL03,35373.4057,22.3082,24.2505,857822.77,2026-05-01
INV0000318,CUS0005224,PRD-WL03,17390.5776,21.4689,20.5919,358105.03,2026-05-01
INV0000319,CUS0008298,PRD-WL03,19559.1845,8.1804,10.9298,213777.97,2026-05-01
INV0000320,CUS0005210,PRD-WL01,40905.3713,18.7741,20.2108,826730.28,2026-05-01
INV0000321,CUS0004404,PRD-WL04,27757.024,27.4425,24.0377,667215.02,2026-05-01
INV0000322,CUS0001920,PRD-WL04,21395.2651,26.8072,22.8136,488103.02,2026-05-01
INV0000323,CUS0000209,PRD-WL01,44035.3607,26.6979,30.7521,1354179.82,2026-05-01
INV0000324,CUS0009189,PRD-WL02,185.2093,11.0713,14.8098,2742.91,2026-05-01
INV0000325,CUS0009207,PRD-WL02,20030.6269,19.4839,27.1881,544594.69,2026-05-01
INV0000326,CUS0002696,PRD-WL04,33022.0333,12.4615,15.7207,519129.48,2026-05-01
INV0000327,CUS0005448,PRD-WL02,10956.8732,8.0238,9.3708,102674.67,2026-05-01
INV0000328,CUS0001072,PRD-WL03,38704.831,19.7488,17.495,677141.02,2026-05-01
INV0000329,CUS0005609,PRD-WL03,42285.6509,18.2711,20.4986,866796.64,2026-05-01
INV0000330,CUS0006496,PRD-WL01,6012.3474,18.7928,20.3462,122328.42,2026-05-01
INV0000331,CUS0004164,PRD-WL01,35146.7107,8.8714,9.4115,330783.27,2026-05-01
INV0000332,CUS0005045,PRD-WL04,26671.5301,27.2236,26.6279,710206.84,2026-05-01
INV0000333,CUS0000507,PRD-WL03,10075.0386,29.9066,32.2715,325136.61,2026-05-01
INV0000334,CUS0005294,PRD-WL02,17004.5882,10.174,11.7336,199525.04,2026-05-01
INV0000335,CUS0006514,PRD-WL01,26359.8091,17.9698,15.079,397479.56,2026-05-01
INV0000336,CUS0009964,PRD-WL03,12669.4415,12.9155,12.6347,160074.59,2026-05-01
INV0000337,CUS0000744,PRD-WL01,35891.8365,26.9885,25.1344,902119.78,2026-05-01
INV0000338,CUS0001612,PRD-WL02,1982.9132,33.0505,30.1286,59742.4,2026-05-01
INV0000339,CUS0003085,PRD-WL02,14743.3159,28.8559,29.3027,432018.96,2026-05-01
INV0000340,CUS0007176,PRD-WL01,37630.3067,31.891,27.9343,1051176.28,2026-05-01
INV0000341,CUS0000107,PRD-WL02,17708.9821,31.6788,32.7186,579413.1,2026-05-01
INV0000342,CUS0000505,PRD-WL04,46574.7154,25.3215,25.7655,1200020.83,2026-05-01
INV0000343,CUS0002226,PRD-WL04,46655.1927,11.6822,13.7376,640930.38,2026-05-01
INV0000344,CUS0005009,PRD-WL02,20467.6167,13.1962,14.0734,288048.96,2026-05-01
INV0000345,CUS0004671,PRD-WL03,979.1565,10.1643,14.4257,14125.02,2026-05-01
INV0000346,CUS0006883,PRD-WL03,45283.3607,18.9054,19.0337,861909.9,2026-05-01
INV0000347,CUS0008194,PRD-WL02,16069.8192,16.6289,16.5614,266138.7,2026-05-01
INV0000348,CUS0002689,PRD-WL03,39169.2149,31.6893,30.5833,1197923.85,2026-05-01
INV0000349,CUS0003718,PRD-WL01,19195.9448,11.6836,16.4456,315688.83,2026-05-01
INV0000350,CUS0003126,PRD-WL03,10585.0433,28.8974,25.1451,266161.97,2026-05-01
INV0000351,CUS0007386,PRD-WL02,2476.3252,30.6895,32.8259,81287.6,2026-05-01
INV0000352,CUS0002694,PRD-WL03,42504.1724,33.8138,34.7679,1477780.82,2026-05-01
INV0000353,CUS0009843,PRD-WL01,42517.6447,23.065,25.7721,1095768.99,2026-05-01
INV0000354,CUS0004958,PRD-WL04,19090.838,23.1791,29.6989,566976.89,2026-05-01
INV0000355,CUS0001425,PRD-WL04,16021.6956,24.2113,20.6068,330155.88,2026-05-01
INV0000356,CUS0005525,PRD-WL01,15039.7347,13.9934,16.8109,252831.48,2026-05-01
INV0000357,CUS0006640,PRD-WL03,4054.2932,32.3531,32.9952,133772.21,2026-05-01
INV0000358,CUS0003769,PRD-WL03,33979.1799,28.3672,34.889,1185499.61,2026-05-01
INV0000359,CUS0009537,PRD-WL01,8069.7039,10.4246,12.2931,99201.68,2026-05-01
INV0000360,CUS0002008,PRD-WL03,38161.6567,13.657,19.227,733734.17,2026-05-01
INV0000361,CUS0008384,PRD-WL04,35188.0609,16.0247,19.0544,670487.39,2026-05-01
INV0000362,CUS0007455,PRD-WL03,2505.6103,13.979,17.5578,43993.0,2026-05-01
INV0000363,CUS0000713,PRD-WL01,5174.7828,13.517,18.9921,98279.99,2026-05-01
INV0000364,CUS0008657,PRD-WL04,21754.8476,25.1602,32.6216,709677.94,2026-05-01
INV0000365,CUS0005753,PRD-WL03,36492.8102,16.3892,17.2434,629260.12,2026-05-01
INV0000366,CUS0006919,PRD-WL03,34216.2927,10.9592,12.9848,444291.72,2026-05-01
INV0000367,CUS0000319,PRD-WL01,22796.5431,30.5695,29.4518,671399.23,2026-05-01
INV0000368,CUS0002298,PRD-WL02,43829.6784,12.5355,14.3823,630371.58,2026-05-01
INV0000369,CUS0003395,PRD-WL03,19704.5105,24.9122,28.5982,563513.53,2026-05-01
INV0000370,CUS0000762,PRD-WL01,48990.8467,11.9287,11.0134,539555.79,2026-05-01
INV0000371,CUS0009600,PRD-WL04,13674.3228,24.3583,20.5956,281630.88,2026-05-01
INV0000372,CUS0007619,PRD-WL02,46868.709,30.2711,33.783,1583365.6,2026-05-01
INV0000373,CUS0003990,PRD-WL01,15873.7743,35.0618,30.5551,485024.76,2026-05-01
INV0000374,CUS0004770,PRD-WL02,20195.2418,18.9165,20.3996,411974.85,2026-05-01
INV0000375,CUS0008292,PRD-WL02,31901.5658,9.5564,12.5032,398871.66,2026-05-01
INV0000376,CUS0006758,PRD-WL02,33066.8283,30.0243,29.2954,968705.96,2026-05-01
INV0000377,CUS0006982,PRD-WL01,39375.1305,10.7772,9.668,380678.76,2026-05-01
INV0000378,CUS0006542,PRD-WL02,11811.1542,35.5979,29.7862,351809.4,2026-05-01
INV0000379,CUS0006563,PRD-WL02,43562.85,8.0392,10.4827,456656.29,2026-05-01
INV0000380,CUS0001570,PRD-WL03,22437.5058,36.1456,33.1555,743926.72,2026-05-01
INV0000381,CUS0005998,PRD-WL01,37363.1918,21.1351,19.4284,725907.04,2026-05-01
INV0000382,CUS0007615,PRD-WL01,19812.6163,20.589,26.3052,521174.83,2026-05-01
INV0000383,CUS0000717,PRD-WL03,15150.7231,29.1811,30.4405,461195.59,2026-05-01
INV0000384,CUS0000496,PRD-WL04,29524.3262,19.5831,19.2639,568753.67,2026-05-01
INV0000385,CUS0000763,PRD-WL01,28864.7519,19.6053,17.9363,517726.85,2026-05-01
INV0000386,CUS0009040,PRD-WL04,10763.0201,21.2695,27.9535,300864.08,2026-05-01
INV0000387,CUS0005178,PRD-WL04,4778.3585,34.9978,30.4175,145345.72,2026-05-01
INV0000388,CUS0008104,PRD-WL03,46107.7195,27.8526,32.9234,1518022.89,2026-05-01
INV0000389,CUS0004513,PRD-WL02,472.9804,28.4911,32.4871,15365.76,2026-05-01
INV0000390,CUS0008168,PRD-WL01,17086.6315,6.616,8.0369,137323.55,2026-05-01
INV0000391,CUS0001972,PRD-WL02,12490.5303,26.5782,27.8402,347738.86,2026-05-01
INV0000392,CUS0001360,PRD-WL03,8198.8647,8.7642,11.6269,95327.38,2026-05-01
INV0000393,CUS0005419,PRD-WL03,13584.8102,10.6348,9.3708,127300.54,2026-05-01
INV0000394,CUS0000846,PRD-WL03,31732.2043,26.4332,32.7858,1040365.7,2026-05-01
INV0000395,CUS0008327,PRD-WL01,18169.5498,17.7803,22.1364,402208.42,2026-05-01
INV0000396,CUS0008736,PRD-WL03,39310.8816,20.8233,17.9064,703916.37,2026-05-01
INV0000397,CUS0000731,PRD-WL02,31260.0934,28.3472,26.4976,828317.45,2026-05-01
INV0000398,CUS0006473,PRD-WL01,37415.7218,19.7286,22.3707,837015.89,2026-05-01
INV0000399,CUS0000315,PRD-WL02,21544.5292,8.7482,10.5972,228311.68,2026-05-01
INV0000400,CUS0009951,PRD-WL01,4160.2571,16.5415,13.8544,57637.87,2026-05-01
INV0000401,CUS0007240,PRD-WL01,36420.7478,33.4118,29.8194,1086044.85,2026-05-01
INV0000402,CUS0004990,PRD-WL03,30568.6226,17.801,15.2429,465954.46,2026-05-01
INV0000403,CUS0008740,PRD-WL03,33596.8376,14.2516,15.296,513897.23,2026-05-01
INV0000404,CUS0004571,PRD-WL01,1248.6246,10.3049,9.9811,12462.65,2026-05-01
INV0000405,CUS0007322,PRD-WL02,6555.6506,10.5195,13.4877,88420.65,2026-05-01
INV0000406,CUS0009092,PRD-WL02,32702.6748,9.358,8.6072,281478.46,2026-05-01
INV0000407,CUS0004561,PRD-WL04,29550.1281,17.0701,22.8422,674989.94,2026-05-01
INV0000408,CUS0008713,PRD-WL01,20241.758,9.5431,8.8107,178344.06,2026-05-01
INV0000409,CUS0000856,PRD-WL03,36819.993,21.7003,19.1261,704222.87,2026-05-01
INV0000410,CUS0003849,PRD-WL04,44480.2911,10.3609,10.2117,454219.39,2026-05-01
INV0000411,CUS0008252,PRD-WL03,41330.5508,36.3952,30.5866,1264161.03,2026-05-01
INV0000412,CUS0005898,PRD-WL01,3325.5984,15.8037,14.0831,46834.73,2026-05-01
INV0000413,CUS0001861,PRD-WL03,39968.5931,17.5148,17.0545,681644.37,2026-05-01
INV0000414,CUS0008153,PRD-WL04,20031.5089,20.622,25.1724,504241.15,2026-05-01
INV0000415,CUS0004803,PRD-WL01,6967.0125,13.3263,13.1024,91284.58,2026-05-01
INV0000416,CUS0003082,PRD-WL01,43789.5284,16.6843,18.4208,806638.14,2026-05-01
INV0000417,CUS0002929,PRD-WL03,22852.1357,17.9647,20.787,475027.34,2026-05-01
INV0000418,CUS0007619,PRD-WL03,7643.7405,16.5462,19.7029,150603.85,2026-05-01
INV0000419,CUS0009639,PRD-WL03,14390.3746,33.7257,34.6501,498627.92,2026-05-01
INV0000420,CUS0008278,PRD-WL02,22663.0894,13.229,11.6281,263528.67,2026-05-01
INV0000421,CUS0000038,PRD-WL04,48282.0204,8.8718,8.6395,417132.52,2026-05-01
INV0000422,CUS0005176,PRD-WL04,6101.9891,24.4918,32.4521,198022.36,2026-05-01
INV0000423,CUS0007700,PRD-WL01,46931.7449,12.4569,17.0649,800885.53,2026-05-01
INV0000424,CUS0007748,PRD-WL04,32611.1564,27.1023,29.2195,952881.68,2026-05-01
INV0000425,CUS0002194,PRD-WL04,31360.863,11.7307,11.6439,365162.75,2026-05-01
INV0000426,CUS0007610,PRD-WL01,28122.7029,10.0012,10.5152,295715.85,2026-05-01
INV0000427,CUS0003869,PRD-WL03,48556.2595,10.2584,11.1796,542839.56,2026-05-01
INV0000428,CUS0008384,PRD-WL02,2975.8217,13.3836,15.2696,45439.61,2026-05-01
INV0000429,CUS0003747,PRD-WL04,36085.5595,27.3736,33.0552,1192815.39,2026-05-01
INV0000430,CUS0000766,PRD-WL04,38340.229,20.0343,26.9126,1031835.25,2026-05-01
INV0000431,CUS0008670,PRD-WL03,28334.0404,23.7738,27.7251,785564.1,2026-05-01
INV0000432,CUS0006829,PRD-WL04,26217.6004,21.8966,18.9109,495798.42,2026-05-01
INV0000433,CUS0006960,PRD-WL04,31112.3637,21.1031,20.0389,623457.54,2026-05-01
INV0000434,CUS0001494,PRD-WL04,47929.7991,26.0391,29.5421,1415946.92,2026-05-01
INV0000435,CUS0002757,PRD-WL04,48434.162,13.3017,16.9298,819980.68,2026-05-01
INV0000436,CUS0006684,PRD-WL01,2597.7724,30.4351,32.6463,84807.66,2026-05-01
INV0000437,CUS0002429,PRD-WL02,19501.4839,9.8648,13.257,258531.17,2026-05-01
INV0000438,CUS0000016,PRD-WL01,12102.0639,18.0873,18.1094,219161.12,2026-05-01
INV0000439,CUS0009485,PRD-WL04,12105.2343,27.1526,25.6692,310731.68,2026-05-01
INV0000440,CUS0009145,PRD-WL04,2726.3916,13.8944,12.4858,34041.18,2026-05-01
INV0000441,CUS0000112,PRD-WL04,29802.9821,32.8401,31.4099,936108.69,2026-05-01
INV0000442,CUS0006038,PRD-WL02,36246.1181,25.1783,21.5269,780266.56,2026-05-01
INV0000443,CUS0003502,PRD-WL01,1378.5573,30.988,29.0753,40081.97,2026-05-01
INV0000444,CUS0005324,PRD-WL03,20666.6361,22.8795,29.7781,615413.16,2026-05-01
INV0000445,CUS0003543,PRD-WL01,43284.7773,23.9225,20.8576,902816.57,2026-05-01
INV0000446,CUS0007005,PRD-WL02,37991.2426,37.9054,33.7213,1281114.09,2026-05-01
INV0000447,CUS0001886,PRD-WL04,23552.1464,35.6427,30.6601,722111.16,2026-05-01
INV0000448,CUS0006554,PRD-WL02,22895.5962,25.4843,24.1746,553491.88,2026-05-01
INV0000449,CUS0003969,PRD-WL01,38456.5222,10.9652,14.2651,548586.13,2026-05-01
INV0000450,CUS0006233,PRD-WL03,4283.6956,18.6798,22.6506,97028.28,2026-05-01
INV0000451,CUS0001871,PRD-WL02,29786.2678,20.9405,26.2364,781484.44,2026-05-01
INV0000452,CUS0009988,PRD-WL01,12804.3838,9.4309,11.1479,142741.99,2026-05-01
INV0000453,CUS0001156,PRD-WL04,27503.7509,28.9642,29.0949,800218.88,2026-05-01
INV0000454,CUS0000412,PRD-WL02,11071.7659,17.9656,15.5499,172164.85,2026-05-01
INV0000455,CUS0005920,PRD-WL04,28570.5278,13.4206,16.9878,485350.41,2026-05-01
INV0000456,CUS0009955,PRD-WL04,33715.0803,7.5457,9.835,331587.81,2026-05-01
INV0000457,CUS0007807,PRD-WL01,20231.9451,12.2308,11.5943,234575.24,2026-05-01
INV0000458,CUS0001312,PRD-WL01,12830.6198,6.9088,9.7931,125651.54,2026-05-01
INV0000459,CUS0006571,PRD-WL04,10453.9149,22.97,31.0759,324864.81,2026-05-01
INV0000460,CUS0001461,PRD-WL04,19266.8003,28.9354,30.4248,586188.55,2026-05-01
INV0000461,CUS0000847,PRD-WL04,42522.4115,23.3502,19.7051,837908.37,2026-05-01
INV0000462,CUS0004831,PRD-WL02,35600.4209,31.2705,28.1919,1003643.51,2026-05-01
INV0000463,CUS0009187,PRD-WL04,38463.3722,17.3105,16.3233,627849.16,2026-05-01
INV0000464,CUS0008359,PRD-WL04,986.7959,9.9805,11.6501,11496.27,2026-05-01
INV0000465,CUS0007340,PRD-WL04,31178.8102,35.6812,31.8175,992031.79,2026-05-01
INV0000466,CUS0005295,PRD-WL02,12019.6172,12.7347,12.7363,153085.45,2026-05-01
INV0000467,CUS0006914,PRD-WL03,24741.3851,31.183,29.4279,728087.01,2026-05-01
INV0000468,CUS0005449,PRD-WL01,17851.414,13.2268,15.9276,284330.18,2026-05-01
INV0000469,CUS0000067,PRD-WL01,6697.5379,18.6204,16.1399,108097.59,2026-05-01
INV0000470,CUS0000069,PRD-WL02,32296.2202,19.6271,18.1544,586318.5,2026-05-01
INV0000471,CUS0004218,PRD-WL04,7175.4547,23.7059,24.0754,172751.94,2026-05-01
INV0000472,CUS0003417,PRD-WL03,32771.6282,20.0051,18.5803,608906.68,2026-05-01
INV0000473,CUS0004653,PRD-WL01,19129.3701,34.8368,30.4638,582753.3,2026-05-01
INV0000474,CUS0000352,PRD-WL03,49311.9473,23.963,29.4381,1451650.04,2026-05-01
INV0000475,CUS0000866,PRD-WL01,12147.3382,22.7036,19.3949,235596.41,2026-05-01
INV0000476,CUS0007546,PRD-WL03,47019.8244,14.1009,16.741,787158.88,2026-05-01
INV0000477,CUS0000579,PRD-WL04,43084.1028,17.5883,23.6733,1019942.89,2026-05-01
INV0000478,CUS0005005,PRD-WL02,26086.0884,16.0356,17.1795,448145.96,2026-05-01
INV0000479,CUS0000122,PRD-WL03,28136.0597,25.7359,27.3974,770854.88,2026-05-01
INV0000480,CUS0000157,PRD-WL03,18487.8429,26.4656,29.6824,548763.55,2026-05-01
INV0000481,CUS0009448,PRD-WL03,24282.6252,27.934,27.9093,677711.07,2026-05-01
INV0000482,CUS0000018,PRD-WL04,23762.0046,21.6937,25.5959,608209.89,2026-05-01
INV0000483,CUS0003181,PRD-WL01,49339.5585,25.1318,27.7292,1368146.49,2026-05-01
INV0000484,CUS0002141,PRD-WL01,38161.7518,26.5439,22.6878,865806.19,2026-05-01
INV0000485,CUS0001703,PRD-WL04,39267.2094,25.9983,30.0032,1178141.94,2026-05-01
INV0000486,CUS0004497,PRD-WL04,11406.12,19.2228,27.2377,310676.47,2026-05-01
INV0000487,CUS0001917,PRD-WL01,29501.0684,23.5673,22.6094,667001.46,2026-05-01
INV0000488,CUS0007991,PRD-WL03,10769.4491,13.9015,12.4794,134396.26,2026-05-01
INV0000489,CUS0004757,PRD-WL04,45612.4718,27.234,33.4515,1525805.6,2026-05-01
INV0000490,CUS0009308,PRD-WL01,10518.4058,27.9222,30.7041,322958.18,2026-05-01
INV0000491,CUS0006346,PRD-WL02,3221.0625,18.1761,17.4354,56160.51,2026-05-01
INV0000492,CUS0008832,PRD-WL04,30353.0675,23.8045,21.5569,654318.04,2026-05-01
INV0000493,CUS0001893,PRD-WL03,32368.4113,20.9926,23.5739,763049.69,2026-05-01
INV0000494,CUS0000325,PRD-WL01,11781.0888,13.3194,18.6711,219965.89,2026-05-01
INV0000495,CUS0008478,PRD-WL04,17215.5205,19.3563,19.8372,341507.72,2026-05-01
INV0000496,CUS0005670,PRD-WL02,17592.9085,17.3153,21.65,380886.47,2026-05-01
INV0000497,CUS0002947,PRD-WL03,31727.3093,12.5734,11.0059,349187.59,2026-05-01
INV0000498,CUS0007339,PRD-WL01,49064.251,34.4508,31.8629,1563329.32,2026-05-01
INV0000499,CUS0006040,PRD-WL04,33756.9118,26.0705,25.0837,846748.25,2026-05-01
INV0000500,CUS0008981,PRD-WL01,7374.9776,23.4813,27.0251,199309.51,2026-05-01
INV0000501,CUS0000928,PRD-WL02,31701.1116,8.7426,8.3828,265744.08,2026-05-01
INV0000502,CUS0004869,PRD-WL03,28981.9312,14.068,12.0642,349643.81,2026-05-01
INV0000503,CUS0002593,PRD-WL02,41470.7083,18.3733,19.8102,821543.03,2026-05-01
INV0000504,CUS0001428,PRD-WL04,33861.7008,25.7387,24.0483,814316.34,2026-05-01
INV0000505,CUS0001208,PRD-WL03,22140.6601,9.745,8.6812,192207.5,2026-05-01
INV0000506,CUS0009103,PRD-WL04,13917.1465,35.5077,30.7809,428382.29,2026-05-01
INV0000507,CUS0003873,PRD-WL03,47850.0637,7.6803,9.4531,452331.44,2026-05-01
INV0000508,CUS0000831,PRD-WL02,28956.327,23.0803,27.4194,793965.11,2026-05-01
INV0000509,CUS0001831,PRD-WL02,31711.2487,26.5314,31.6109,1002421.11,2026-05-01
INV0000510,CUS0005260,PRD-WL03,41978.8367,11.195,15.8466,665221.83,2026-05-01
INV0000511,CUS0001265,PRD-WL01,25081.3418,18.0576,17.3712,435693.0,2026-05-01
INV0000512,CUS0000830,PRD-WL04,18749.5295,19.2826,17.914,335879.07,2026-05-01
INV0000513,CUS0008256,PRD-WL02,12873.2479,31.1858,30.654,394616.54,2026-05-01
INV0000514,CUS0008458,PRD-WL04,40233.0556,31.5046,31.0651,1249843.9,2026-05-01
INV0000515,CUS0008443,PRD-WL01,3172.4414,25.5141,28.5881,90694.07,2026-05-01
INV0000516,CUS0009701,PRD-WL03,2510.4667,10.5199,8.9905,22570.35,2026-05-01
INV0000517,CUS0005395,PRD-WL02,18290.3961,10.6202,10.0004,182911.28,2026-05-01
INV0000518,CUS0002242,PRD-WL04,3249.8222,14.0296,18.3119,59510.42,2026-05-01
INV0000519,CUS0007579,PRD-WL04,422.8663,9.0233,10.0808,4262.83,2026-05-01
INV0000520,CUS0005689,PRD-WL03,7191.3129,15.0996,15.7825,113496.9,2026-05-01
INV0000521,CUS0009838,PRD-WL01,30022.6439,10.2518,8.7923,263968.09,2026-05-01
INV0000522,CUS0004140,PRD-WL03,25816.7996,16.0103,13.8998,358848.35,2026-05-01
INV0000523,CUS0003851,PRD-WL02,49587.1925,26.7181,22.5592,1118647.39,2026-05-01
INV0000524,CUS0006477,PRD-WL04,46732.4053,17.0005,16.5224,772131.49,2026-05-01
INV0000525,CUS0002019,PRD-WL03,13349.4471,20.2323,26.0075,347185.75,2026-05-01
INV0000526,CUS0006586,PRD-WL04,44911.1226,27.6679,29.1276,1308153.21,2026-05-01
INV0000527,CUS0004860,PRD-WL02,10885.8882,33.7782,33.5163,364854.69,2026-05-01
INV0000528,CUS0002080,PRD-WL02,48320.329,23.4469,20.5908,994954.23,2026-05-01
INV0000529,CUS0006871,PRD-WL04,12427.2921,11.7415,9.8121,121937.83,2026-05-01
INV0000530,CUS0008695,PRD-WL04,15234.9499,13.7084,15.4712,235702.96,2026-05-01
INV0000531,CUS0000856,PRD-WL04,38496.6356,18.0079,17.825,686202.53,2026-05-01
INV0000532,CUS0000758,PRD-WL03,28009.1864,23.3123,28.949,810837.94,2026-05-01
INV0000533,CUS0002392,PRD-WL02,14085.5997,11.0184,12.4437,175276.98,2026-05-01
INV0000534,CUS0005874,PRD-WL04,28184.3887,25.9286,23.2634,655664.71,2026-05-01
INV0000535,CUS0008683,PRD-WL03,12399.648,12.7336,16.034,198815.96,2026-05-01
INV0000536,CUS0009794,PRD-WL03,45428.8252,32.5407,27.2319,1237113.22,2026-05-01
INV0000537,CUS0000154,PRD-WL01,12232.5279,20.6179,19.387,237152.02,2026-05-01
INV0000538,CUS0009459,PRD-WL04,8538.3786,17.955,18.4007,157112.14,2026-05-01
INV0000539,CUS0007789,PRD-WL02,32889.63,16.4401,20.664,679631.31,2026-05-01
INV0000540,CUS0009514,PRD-WL03,9440.0924,11.9846,10.524,99347.53,2026-05-01
INV0000541,CUS0002825,PRD-WL01,42959.0776,22.9782,20.2155,868439.23,2026-05-01
INV0000542,CUS0006330,PRD-WL01,2645.3505,30.1916,30.4818,80635.04,2026-05-01
INV0000543,CUS0007085,PRD-WL01,46501.9623,10.5168,11.5318,536251.33,2026-05-01
INV0000544,CUS0001218,PRD-WL03,7720.013,8.4365,9.5258,73539.3,2026-05-01
INV0000545,CUS0003815,PRD-WL02,23594.7111,15.813,17.6547,416557.55,2026-05-01
INV0000546,CUS0008636,PRD-WL01,47620.7994,26.7794,29.5409,1406761.27,2026-05-01
INV0000547,CUS0007419,PRD-WL01,22810.9508,32.4415,34.9294,796772.82,2026-05-01
INV0000548,CUS0003090,PRD-WL04,37360.8899,20.3679,18.0581,674666.69,2026-05-01
INV0000549,CUS0001473,PRD-WL03,38766.1607,36.9818,32.1399,1245940.53,2026-05-01
INV0000550,CUS0003089,PRD-WL03,13465.8926,15.5566,19.3351,260364.38,2026-05-01
INV0000551,CUS0000524,PRD-WL01,25003.136,14.0297,19.6468,491231.61,2026-05-01
INV0000552,CUS0004642,PRD-WL01,24376.0487,13.4855,11.708,285394.78,2026-05-01
INV0000553,CUS0000891,PRD-WL04,25108.1989,20.6606,28.7263,721265.65,2026-05-01
INV0000554,CUS0008996,PRD-WL01,34033.4935,15.7321,21.8415,743342.55,2026-05-01
INV0000555,CUS0000524,PRD-WL04,42368.9775,14.4071,17.1101,724937.44,2026-05-01
INV0000556,CUS0001450,PRD-WL04,774.01,19.5522,25.3502,19621.31,2026-05-01
INV0000557,CUS0006934,PRD-WL02,30894.706,14.6008,16.3151,504050.22,2026-05-01
INV0000558,CUS0005981,PRD-WL03,6406.2368,16.0103,14.6522,93865.46,2026-05-01
INV0000559,CUS0007153,PRD-WL01,885.8446,26.0478,22.3491,19797.83,2026-05-01
INV0000560,CUS0005695,PRD-WL01,23243.9037,10.5328,9.2902,215940.51,2026-05-01
INV0000561,CUS0007501,PRD-WL04,48097.9091,8.1208,9.2953,447084.49,2026-05-01
INV0000562,CUS0009147,PRD-WL01,33011.8456,12.86,15.739,519573.44,2026-05-01
INV0000563,CUS0000817,PRD-WL01,10730.7042,10.2733,12.5334,134492.21,2026-05-01
INV0000564,CUS0008260,PRD-WL03,46968.7487,27.1509,26.4255,1241172.67,2026-05-01
INV0000565,CUS0006944,PRD-WL04,15429.2045,20.3413,22.4684,346669.54,2026-05-01
INV0000566,CUS0005777,PRD-WL01,46945.779,23.2293,21.8205,1024380.37,2026-05-01
INV0000567,CUS0001218,PRD-WL01,22319.744,28.831,26.8594,599494.93,2026-05-01
INV0000568,CUS0006965,PRD-WL02,8349.5536,29.7842,26.1974,218736.6,2026-05-01
INV0000569,CUS0009031,PRD-WL04,2823.0922,24.8893,29.0398,81982.03,2026-05-01
